query,dag_id,dag_text,tools,edges,topo_family,source,split,strict_fix_applied,had_duplicate_node_labels,original_tools,tool_count,canonical_dag_hash,canonical_toolset_hash,num_nodes,num_edges,query_condition,structural_twin_group,heldout_topology,dataset_version
"Begin with two tasks running in parallel: adding a user to the group and scanning the system for malware. Once these are both complete, the next step is to read access logs. After the access logs are done, two other tasks can run simultaneously: reviewing group membership and distributing tasks to the workers.",911,"add_user_to_group -> read_access_logs, read_access_logs -> fanout_tasks_to_workers, read_access_logs -> read_group_members, scan_system_for_malware -> read_access_logs",add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,0->2;1->2;2->3;2->4,hourglass,azure_gpt4o,candidate_only,FALSE,FALSE,add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,30,9657894c2e905978,9b2d1e93e1f06a6c,5,4,structural_clear,9b2d1e93e1f06a6c,False,campaign_v4
"First, perform two tasks concurrently: add the user to the specified group and conduct a malware system scan. After these tasks are completed, move on to examining the system's access logs. Once the access log analysis is complete, you can simultaneously retrieve the details of group members and assign tasks to workers.",911,"add_user_to_group -> read_access_logs, read_access_logs -> fanout_tasks_to_workers, read_access_logs -> read_group_members, scan_system_for_malware -> read_access_logs",add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,0->2;1->2;2->3;2->4,hourglass,azure_gpt4o,candidate_only,FALSE,FALSE,add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,30,9657894c2e905978,9b2d1e93e1f06a6c,5,4,structural_paraphrase,9b2d1e93e1f06a6c,False,campaign_v4
"Start by including a new member into a team and ensuring the system is free of malicious software at the same time. After these steps are finished, analyze the record of who accessed the system. Once that's done, gather information about who is part of the group and distribute assignments to the appropriate team members.",911,"add_user_to_group -> read_access_logs, read_access_logs -> fanout_tasks_to_workers, read_access_logs -> read_group_members, scan_system_for_malware -> read_access_logs",add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,0->2;1->2;2->3;2->4,hourglass,azure_gpt4o,candidate_only,FALSE,FALSE,add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,30,9657894c2e905978,9b2d1e93e1f06a6c,5,4,lexical,9b2d1e93e1f06a6c,False,campaign_v4
"Add someone to a group and check the system for security threats simultaneously. After both steps are complete, review the logs to see who accessed the system. When that’s done, you can figure out the group’s current roster and delegate tasks to team members.",911,"add_user_to_group -> read_access_logs, read_access_logs -> fanout_tasks_to_workers, read_access_logs -> read_group_members, scan_system_for_malware -> read_access_logs",add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,0->2;1->2;2->3;2->4,hourglass,azure_gpt4o,candidate_only,FALSE,FALSE,add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,30,9657894c2e905978,9b2d1e93e1f06a6c,5,4,confusable,9b2d1e93e1f06a6c,False,campaign_v4
"Add a user to a group first, then scan the system for malware. Meanwhile, check the access logs and use that information to look at the group members. Once both the malware scan is done and the group members are reviewed, distribute tasks to the workers.",912,"add_user_to_group -> scan_system_for_malware, read_access_logs -> read_group_members, read_group_members -> fanout_tasks_to_workers, scan_system_for_malware -> fanout_tasks_to_workers",add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,FALSE,FALSE,add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,30,f7638b5d8f11748f,9b2d1e93e1f06a6c,5,4,standard,9b2d1e93e1f06a6c,False,campaign_v4
"Start by assigning a user to a group, and only after that, perform a malware scan on the system. Simultaneously, go through the access logs and, based on the logs, review the members in the group. After both the scan and group review are completed, proceed to distribute tasks across the workers.",912,"add_user_to_group -> scan_system_for_malware, read_access_logs -> read_group_members, read_group_members -> fanout_tasks_to_workers, scan_system_for_malware -> fanout_tasks_to_workers",add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,FALSE,FALSE,add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,30,f7638b5d8f11748f,9b2d1e93e1f06a6c,5,4,paraphrase,9b2d1e93e1f06a6c,False,campaign_v4
"First, a user must be added to a group, as this is required before scanning the system for malware. Separately, access logs must be reviewed, which is needed before checking the members of the group. After the malware scan and group member review are both completed, tasks can then be distributed to the workers.",912,"add_user_to_group -> scan_system_for_malware, read_access_logs -> read_group_members, read_group_members -> fanout_tasks_to_workers, scan_system_for_malware -> fanout_tasks_to_workers",add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,FALSE,FALSE,add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,30,f7638b5d8f11748f,9b2d1e93e1f06a6c,5,4,structural_clear,9b2d1e93e1f06a6c,False,campaign_v4
"Begin by including a user in the group; this step must finish before moving on to scanning for potential malware in the system. Concurrently, access logs should be examined, as that step is necessary to review the group's membership. Once the malware scan and group membership review are finalized, task distribution can take place.",912,"add_user_to_group -> scan_system_for_malware, read_access_logs -> read_group_members, read_group_members -> fanout_tasks_to_workers, scan_system_for_malware -> fanout_tasks_to_workers",add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,FALSE,FALSE,add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,30,f7638b5d8f11748f,9b2d1e93e1f06a6c,5,4,structural_paraphrase,9b2d1e93e1f06a6c,False,campaign_v4
"Start by placing someone into a specific team, then ensure the system is checked for harmful software. At the same time, go through the system’s event history to see what’s been happening and identify who’s part of the team. When both the safety check and membership confirmation are finished, assign work to the appropriate people.",912,"add_user_to_group -> scan_system_for_malware, read_access_logs -> read_group_members, read_group_members -> fanout_tasks_to_workers, scan_system_for_malware -> fanout_tasks_to_workers",add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,FALSE,FALSE,add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,30,f7638b5d8f11748f,9b2d1e93e1f06a6c,5,4,lexical,9b2d1e93e1f06a6c,False,campaign_v4
"Add someone to a team and scan for system vulnerabilities after that. Separately, review historical activity logs and figure out who belongs to the team. When both the system is secure and the team details are verified, send out tasks to the required workers.",912,"add_user_to_group -> scan_system_for_malware, read_access_logs -> read_group_members, read_group_members -> fanout_tasks_to_workers, scan_system_for_malware -> fanout_tasks_to_workers",add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,FALSE,FALSE,add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,30,f7638b5d8f11748f,9b2d1e93e1f06a6c,5,4,confusable,9b2d1e93e1f06a6c,False,campaign_v4
"Add a user to the group first. Once that's done, scan the system for malware, check the access logs, and review the group members all at the same time. After you've reviewed the group members, distribute tasks to the workers.",913,"add_user_to_group -> read_access_logs, add_user_to_group -> read_group_members, add_user_to_group -> scan_system_for_malware, read_group_members -> fanout_tasks_to_workers",add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,candidate_only,FALSE,FALSE,add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,30,790c926ad86da98d,9b2d1e93e1f06a6c,5,4,standard,9b2d1e93e1f06a6c,False,campaign_v4
"Start by assigning a user to the group. After that, you can simultaneously check for malware, view the access logs, and list the members in the group. Next, once the group members have been reviewed, push tasks out to the workers.",913,"add_user_to_group -> read_access_logs, add_user_to_group -> read_group_members, add_user_to_group -> scan_system_for_malware, read_group_members -> fanout_tasks_to_workers",add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,candidate_only,FALSE,FALSE,add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,30,790c926ad86da98d,9b2d1e93e1f06a6c,5,4,paraphrase,9b2d1e93e1f06a6c,False,campaign_v4
"Begin by adding the user to the group. This step must finish before you can move forward. After that, you can perform three tasks concurrently: scanning for malware, accessing the log files, and retrieving the list of group members. The list of group members must be ready before you can proceed with assigning tasks to workers.",913,"add_user_to_group -> read_access_logs, add_user_to_group -> read_group_members, add_user_to_group -> scan_system_for_malware, read_group_members -> fanout_tasks_to_workers",add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,candidate_only,FALSE,FALSE,add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,30,790c926ad86da98d,9b2d1e93e1f06a6c,5,4,structural_clear,9b2d1e93e1f06a6c,False,campaign_v4
