id,query,ground_truth,domain_note
2783,Simple request — define an alert on cdn-edge-06's error rate and we're good.,create_alert_rule,
2784,All I need is for someone to configure a threshold alert for staging-db-02.,create_alert_rule,
2785,All I need is for someone to create a monitoring rule for prod-web-01.,create_alert_rule,
2786,Simple request — configure a threshold alert for auth-svc-04 and we're good.,create_alert_rule,
2787,Quick task: add an alert when auth-svc-04 goes above 90% memory.,create_alert_rule,
2788,Simple request — build a notification rule for cdn-edge-06's latency and we're good.,create_alert_rule,
2789,All I need is for someone to configure a threshold alert for payment-api-03.,create_alert_rule,
2790,Simple request — create a monitoring rule for ml-infer-05 and we're good.,create_alert_rule,
2791,Quick task: build a notification rule for prod-web-01's latency.,create_alert_rule,
2792,Quick task: set up an alert for ml-infer-05's CPU usage.,create_alert_rule,
2793,Quick task: configure a threshold alert for prod-web-01.,create_alert_rule,
2794,All I need is for someone to set up an alert for staging-db-02's CPU usage.,create_alert_rule,
2795,Bob reported an issue — build a notification rule for cdn-edge-06's latency.,create_alert_rule,
2796,Simple request — build a notification rule for ml-infer-05's latency and we're good.,create_alert_rule,
2797,All I need is for someone to set up an alert for auth-svc-04's CPU usage.,create_alert_rule,
2798,Just build a notification rule for payment-api-03's latency. Nothing else needed.,create_alert_rule,
2799,Alice is asking us to build a notification rule for prod-web-01's latency.,create_alert_rule,
2800,Just configure a threshold alert for cdn-edge-06. Nothing else needed.,create_alert_rule,
2801,Just build a notification rule for payment-api-03's latency. Nothing else needed.,create_alert_rule,
2802,Quick task: add an alert when ml-infer-05 goes above 90% memory.,create_alert_rule,
2803,Just configure a threshold alert for ml-infer-05. Nothing else needed.,create_alert_rule,
2804,Just configure a threshold alert for cdn-edge-06. Nothing else needed.,create_alert_rule,
2805,Just configure a threshold alert for prod-web-01. Nothing else needed.,create_alert_rule,
2806,Quick task: add an alert when staging-db-02 goes above 90% memory.,create_alert_rule,
2807,Quick task: create a monitoring rule for payment-api-03.,create_alert_rule,
2808,Quick task: configure a threshold alert for prod-web-01.,create_alert_rule,
2809,All I need is for someone to set up an alert for staging-db-02's CPU usage.,create_alert_rule,
2810,All I need is for someone to build a notification rule for ml-infer-05's latency.,create_alert_rule,
2811,Quick task: build a notification rule for staging-db-02's latency.,create_alert_rule,
2812,Just add an alert when cdn-edge-06 goes above 90% memory. Nothing else needed.,create_alert_rule,
2813,All I need is for someone to build a notification rule for auth-svc-04's latency.,create_alert_rule,
2814,Simple request — silence the alert on prod-web-01 for now and we're good.,acknowledge_alert,
2815,Quick task: silence the alert on payment-api-03 for now.,acknowledge_alert,
2816,All I need is for someone to accept the notification about staging-db-02.,acknowledge_alert,
2817,Quick task: confirm we're aware of the ml-infer-05 incident.,acknowledge_alert,
2818,All I need is for someone to accept the notification about staging-db-02.,acknowledge_alert,
2819,Simple request — acknowledge the alert on ml-infer-05 and we're good.,acknowledge_alert,
2820,Quick task: ack the firing alert for auth-svc-04.,acknowledge_alert,
2821,Just confirm we're aware of the cdn-edge-06 incident. Nothing else needed.,acknowledge_alert,
2822,Eve reported an issue — confirm we're aware of the payment-api-03 incident.,acknowledge_alert,
2823,Simple request — confirm we're aware of the auth-svc-04 incident and we're good.,acknowledge_alert,
2824,Quick one — acknowledge the alert on cdn-edge-06.,acknowledge_alert,
2825,Quick task: ack the firing alert for staging-db-02.,acknowledge_alert,
2826,Quick task: confirm we're aware of the cdn-edge-06 incident.,acknowledge_alert,
2827,Quick task: confirm we're aware of the cdn-edge-06 incident.,acknowledge_alert,
2828,Just confirm we're aware of the prod-web-01 incident. Nothing else needed.,acknowledge_alert,
2829,Quick task: silence the alert on ml-infer-05 for now.,acknowledge_alert,
2830,Just ack the firing alert for cdn-edge-06. Nothing else needed.,acknowledge_alert,
2831,Just silence the alert on payment-api-03 for now. Nothing else needed.,acknowledge_alert,
2832,Simple request — ack the firing alert for prod-web-01 and we're good.,acknowledge_alert,
2833,All I need is for someone to mark the prod-web-01 alert as seen.,acknowledge_alert,
2834,"For the Finance team, confirm we're aware of the auth-svc-04 incident.",acknowledge_alert,
2835,I need you to accept the notification about prod-web-01.,acknowledge_alert,
2836,All I need is for someone to accept the notification about payment-api-03.,acknowledge_alert,
2837,All I need is for someone to accept the notification about ml-infer-05.,acknowledge_alert,
2838,Quick task: accept the notification about ml-infer-05.,acknowledge_alert,
2839,Quick one — acknowledge the alert on ml-infer-05.,acknowledge_alert,
2840,Just confirm we're aware of the auth-svc-04 incident. Nothing else needed.,acknowledge_alert,
2841,All I need is for someone to silence the alert on payment-api-03 for now.,acknowledge_alert,
2842,Urgent: ack the firing alert for prod-web-01.,acknowledge_alert,
2843,Quick task: confirm we're aware of the cdn-edge-06 incident.,acknowledge_alert,
2844,All I need is for someone to silence the alert on payment-api-03 for now.,acknowledge_alert,
2845,Time to confirm we're aware of the auth-svc-04 incident.,acknowledge_alert,
2846,Just accept the notification about auth-svc-04. Nothing else needed.,acknowledge_alert,
2847,Simple request — mark the staging-db-02 alert as seen and we're good.,acknowledge_alert,
2848,All I need is for someone to silence the alert on payment-api-03 for now.,acknowledge_alert,
2849,Simple request — silence the alert on ml-infer-05 for now and we're good.,acknowledge_alert,
2850,Simple request — ack the firing alert for auth-svc-04 and we're good.,acknowledge_alert,
2851,Simple request — silence the alert on auth-svc-04 for now and we're good.,acknowledge_alert,
2852,Simple request — mark the staging-db-02 alert as seen and we're good.,acknowledge_alert,
2853,Just silence the alert on cdn-edge-06 for now. Nothing else needed.,acknowledge_alert,
2854,Simple request — mark the ml-infer-05 alert as seen and we're good.,acknowledge_alert,
2855,Just ack the firing alert for cdn-edge-06. Nothing else needed.,acknowledge_alert,
2856,The Engineering team needs us to acknowledge the alert on auth-svc-04.,acknowledge_alert,
2857,All I need is for someone to confirm we're aware of the ml-infer-05 incident.,acknowledge_alert,
2858,Ticket INC-7733 says ack the firing alert for payment-api-03.,acknowledge_alert,
2859,Just mark the cdn-edge-06 alert as seen. Nothing else needed.,acknowledge_alert,
2860,Simple request — ack the firing alert for prod-web-01 and we're good.,acknowledge_alert,
2861,All I need is for someone to ack the firing alert for prod-web-01.,acknowledge_alert,
2862,All I need is for someone to accept the notification about payment-api-03.,acknowledge_alert,
2863,All I need is for someone to silence the alert on staging-db-02 for now.,acknowledge_alert,
2864,Just confirm we're aware of the auth-svc-04 incident. Nothing else needed.,acknowledge_alert,
2865,Quick task: acknowledge the alert on cdn-edge-06.,acknowledge_alert,
2866,Quick task: accept the notification about cdn-edge-06.,acknowledge_alert,
2867,Quick task: mark the staging-db-02 alert as seen.,acknowledge_alert,
2868,Just ack the firing alert for cdn-edge-06. Nothing else needed.,acknowledge_alert,
2869,All I need is for someone to mark the auth-svc-04 alert as seen.,acknowledge_alert,
2870,Just silence the alert on payment-api-03 for now. Nothing else needed.,acknowledge_alert,
2871,All I need is for someone to ack the firing alert for payment-api-03.,acknowledge_alert,
2872,Just ack the firing alert for prod-web-01. Nothing else needed.,acknowledge_alert,
2873,Quick task: accept the notification about prod-web-01.,acknowledge_alert,
2874,Simple request — ack the firing alert for prod-web-01 and we're good.,acknowledge_alert,
2875,Quick task: ack the firing alert for payment-api-03.,acknowledge_alert,
2876,Just silence the alert on auth-svc-04 for now. Nothing else needed.,acknowledge_alert,
2877,Simple request — accept the notification about payment-api-03 and we're good.,acknowledge_alert,
2878,Just confirm we're aware of the payment-api-03 incident. Nothing else needed.,acknowledge_alert,
2879,All I need is for someone to accept the notification about prod-web-01.,acknowledge_alert,
2880,Quick task: ack the firing alert for staging-db-02.,acknowledge_alert,
2881,Just merge Alice's two accounts. Nothing else needed.,merge_accounts,
2882,Quick task: merge Bob's two accounts.,merge_accounts,
2883,Time to consolidate Diana's duplicate entries.,merge_accounts,
2884,All I need is for someone to fold Diana's secondary account into the primary.,merge_accounts,
2885,Ticket INC-8842 says merge Eve's two accounts.,merge_accounts,
2886,All I need is for someone to join the two accounts for Eve into one.,merge_accounts,
2887,Simple request — merge Diana's two accounts and we're good.,merge_accounts,
2888,Just unify Alice's old and new accounts. Nothing else needed.,merge_accounts,
2889,Simple request — consolidate Alice's duplicate entries and we're good.,merge_accounts,
2890,All I need is for someone to fold Alice's secondary account into the primary.,merge_accounts,
2891,Just fold Charlie's secondary account into the primary. Nothing else needed.,merge_accounts,
2892,Urgent: join the two accounts for Eve into one.,merge_accounts,
2893,Urgent: join the two accounts for Alice into one.,merge_accounts,
2894,Just unify Eve's old and new accounts. Nothing else needed.,merge_accounts,
2895,All I need is for someone to unify Eve's old and new accounts.,merge_accounts,
2896,Quick task: unify Grace's old and new accounts.,merge_accounts,
2897,I need you to fold Charlie's secondary account into the primary.,merge_accounts,
2898,Quick task: combine the duplicate profiles for Grace.,merge_accounts,
2899,All I need is for someone to consolidate Diana's duplicate entries.,merge_accounts,
2900,Just fold Alice's secondary account into the primary. Nothing else needed.,merge_accounts,
2901,Just consolidate Charlie's duplicate entries. Nothing else needed.,merge_accounts,
2902,All I need is for someone to unify Diana's old and new accounts.,merge_accounts,
2903,Just join the two accounts for Diana into one. Nothing else needed.,merge_accounts,
