canonical_dag_hash,graph_key,dag_text,tools,edges,tool_count,edge_count,read_count,edit_count,orchestrate_count,action_label,included_primary,source_files,declared_splits
72600dfaf35bb55d,eaaab84f08a7ea1b,"check_service_status -> create_support_ticket, check_service_status -> read_subscription_status, check_service_status -> route_task_by_condition, check_service_status -> write_database_record",check_service_status;route_task_by_condition;create_support_ticket;write_database_record;read_subscription_status,0->1;0->2;0->3;0->4,5,4,2,2,1,mixed,False,candidate_corpus.csv,candidate_only
5b67433dbbed0004,974a28ea6f318efa,"check_service_status -> route_task_by_condition, create_support_ticket -> write_database_record, read_subscription_status -> write_database_record, route_task_by_condition -> create_support_ticket",check_service_status;route_task_by_condition;create_support_ticket;write_database_record;read_subscription_status,0->1;1->2;2->3;4->3,5,4,2,2,1,mixed,False,candidate_corpus.csv,candidate_only
a9142515c88c3717,cbee9feda8f87c2b,"create_support_ticket -> update_subscription_plan, dispatch_message_to_usergroup -> reset_user_password, reset_user_password -> escalate_case_to_human, update_subscription_plan -> dispatch_message_to_usergroup",create_support_ticket;update_subscription_plan;dispatch_message_to_usergroup;reset_user_password;escalate_case_to_human,0->1;1->2;2->3;3->4,5,4,0,3,2,edit,True,candidate_corpus.csv,candidate_only
69c47b6786eb4bef,fe2520c17ba14b85,"create_support_ticket -> dispatch_message_to_usergroup, dispatch_message_to_usergroup -> escalate_case_to_human, dispatch_message_to_usergroup -> reset_user_password, update_subscription_plan -> dispatch_message_to_usergroup",create_support_ticket;update_subscription_plan;dispatch_message_to_usergroup;reset_user_password;escalate_case_to_human,0->2;1->2;2->3;2->4,5,4,0,3,2,edit,True,candidate_corpus.csv,candidate_only
658249e6a72bc16c,8ad4f8122e3e87f4,"create_support_ticket -> update_subscription_plan, dispatch_message_to_usergroup -> reset_user_password, reset_user_password -> escalate_case_to_human, update_subscription_plan -> escalate_case_to_human",create_support_ticket;update_subscription_plan;dispatch_message_to_usergroup;reset_user_password;escalate_case_to_human,0->1;1->4;2->3;3->4,5,4,0,3,2,edit,True,candidate_corpus.csv,candidate_only
8bc7b787c23edb35,9ee69ac09e154243,"create_support_ticket -> dispatch_message_to_usergroup, create_support_ticket -> reset_user_password, create_support_ticket -> update_subscription_plan, reset_user_password -> escalate_case_to_human",create_support_ticket;update_subscription_plan;dispatch_message_to_usergroup;reset_user_password;escalate_case_to_human,0->1;0->2;0->3;3->4,5,4,0,3,2,edit,True,candidate_corpus.csv,candidate_only
805adb6e809c1b27,e0339e06aafd890d,"create_support_ticket -> dispatch_message_to_usergroup, create_support_ticket -> escalate_case_to_human, create_support_ticket -> reset_user_password, create_support_ticket -> update_subscription_plan",create_support_ticket;update_subscription_plan;dispatch_message_to_usergroup;reset_user_password;escalate_case_to_human,0->1;0->2;0->3;0->4,5,4,0,3,2,edit,True,candidate_corpus.csv,candidate_only
3845602c2926dc63,9a217789773662dd,"create_support_ticket -> update_subscription_plan, dispatch_message_to_usergroup -> reset_user_password, escalate_case_to_human -> reset_user_password, update_subscription_plan -> dispatch_message_to_usergroup",create_support_ticket;update_subscription_plan;dispatch_message_to_usergroup;reset_user_password;escalate_case_to_human,0->1;1->2;2->3;4->3,5,4,0,3,2,edit,True,candidate_corpus.csv,candidate_only
0bf3a4c4b19721b0,9c6b5747956ed0a6,"check_service_status -> route_task_by_condition, read_database_record -> check_service_status, read_subscription_status -> read_database_record, route_task_by_condition -> dispatch_message_to_usergroup",read_subscription_status;read_database_record;check_service_status;route_task_by_condition;dispatch_message_to_usergroup,0->1;1->2;2->3;3->4,5,4,3,0,2,read,True,candidate_corpus.csv,candidate_only
40f2a5d0f8117dd1,b48227dc59692148,"check_service_status -> dispatch_message_to_usergroup, check_service_status -> route_task_by_condition, read_database_record -> check_service_status, read_subscription_status -> check_service_status",read_subscription_status;read_database_record;check_service_status;route_task_by_condition;dispatch_message_to_usergroup,0->2;1->2;2->3;2->4,5,4,3,0,2,read,True,candidate_corpus.csv,candidate_only
8bc68ba216ebf677,4802faa425ee8b4a,"check_service_status -> route_task_by_condition, read_database_record -> dispatch_message_to_usergroup, read_subscription_status -> read_database_record, route_task_by_condition -> dispatch_message_to_usergroup",read_subscription_status;read_database_record;check_service_status;route_task_by_condition;dispatch_message_to_usergroup,0->1;1->4;2->3;3->4,5,4,3,0,2,read,True,candidate_corpus.csv,candidate_only
607e0fadc03d3064,ca3da9b8c297d9d8,"read_subscription_status -> check_service_status, read_subscription_status -> read_database_record, read_subscription_status -> route_task_by_condition, route_task_by_condition -> dispatch_message_to_usergroup",read_subscription_status;read_database_record;check_service_status;route_task_by_condition;dispatch_message_to_usergroup,0->1;0->2;0->3;3->4,5,4,3,0,2,read,True,candidate_corpus.csv,candidate_only
5a2b0fb3bef77f35,c94c7e95c95794a2,"check_service_status -> route_task_by_condition, dispatch_message_to_usergroup -> route_task_by_condition, read_database_record -> check_service_status, read_subscription_status -> read_database_record",read_subscription_status;read_database_record;check_service_status;route_task_by_condition;dispatch_message_to_usergroup,0->1;1->2;2->3;4->3,5,4,3,0,2,read,True,candidate_corpus.csv,candidate_only
1b4956072a22f7ba,727b21768af4f6fe,"read_access_logs -> read_subscription_status, read_subscription_status -> read_user_profile, read_user_profile -> reset_user_password, scan_system_for_malware -> read_access_logs",scan_system_for_malware;read_access_logs;read_subscription_status;read_user_profile;reset_user_password,0->1;1->2;2->3;3->4,5,4,4,1,0,read,True,candidate_corpus.csv,candidate_only
87cc02ed7ab9af7d,8d45d9b0dd2fbf6b,"read_access_logs -> read_subscription_status, read_subscription_status -> read_user_profile, read_subscription_status -> reset_user_password, scan_system_for_malware -> read_subscription_status",scan_system_for_malware;read_access_logs;read_subscription_status;read_user_profile;reset_user_password,0->2;1->2;2->3;2->4,5,4,4,1,0,read,True,candidate_corpus.csv,candidate_only
70209d3c65daca38,b244dc1add380acb,"read_access_logs -> reset_user_password, read_subscription_status -> read_user_profile, read_user_profile -> reset_user_password, scan_system_for_malware -> read_access_logs",scan_system_for_malware;read_access_logs;read_subscription_status;read_user_profile;reset_user_password,0->1;1->4;2->3;3->4,5,4,4,1,0,read,True,candidate_corpus.csv,candidate_only
f563dc531c9565df,91eb934e5c10ca5a,"read_user_profile -> reset_user_password, scan_system_for_malware -> read_access_logs, scan_system_for_malware -> read_subscription_status, scan_system_for_malware -> read_user_profile",scan_system_for_malware;read_access_logs;read_subscription_status;read_user_profile;reset_user_password,0->1;0->2;0->3;3->4,5,4,4,1,0,read,True,candidate_corpus.csv,candidate_only
8e52ae6e8aed80e3,967b42e7a26a8f19,"scan_system_for_malware -> read_access_logs, scan_system_for_malware -> read_subscription_status, scan_system_for_malware -> read_user_profile, scan_system_for_malware -> reset_user_password",scan_system_for_malware;read_access_logs;read_subscription_status;read_user_profile;reset_user_password,0->1;0->2;0->3;0->4,5,4,4,1,0,read,True,candidate_corpus.csv,candidate_only
e8badc2d0c36f03b,12dae3ccd1002f9a,"read_access_logs -> read_subscription_status, read_subscription_status -> read_user_profile, reset_user_password -> read_user_profile, scan_system_for_malware -> read_access_logs",scan_system_for_malware;read_access_logs;read_subscription_status;read_user_profile;reset_user_password,0->1;1->2;2->3;4->3,5,4,4,1,0,read,True,candidate_corpus.csv,candidate_only
74fe479643a5d29d,09ee72ab3e1f8267,"dispatch_message_to_usergroup -> reset_user_password, read_access_logs -> read_subscription_status, read_subscription_status -> read_user_profile, read_user_profile -> dispatch_message_to_usergroup",read_access_logs;read_subscription_status;read_user_profile;dispatch_message_to_usergroup;reset_user_password,0->1;1->2;2->3;3->4,5,4,3,1,1,read,True,candidate_corpus.csv,candidate_only
6bc84381969a3dfb,9a53d03a09a53a8b,"read_access_logs -> read_user_profile, read_subscription_status -> read_user_profile, read_user_profile -> dispatch_message_to_usergroup, read_user_profile -> reset_user_password",read_access_logs;read_subscription_status;read_user_profile;dispatch_message_to_usergroup;reset_user_password,0->2;1->2;2->3;2->4,5,4,3,1,1,read,True,candidate_corpus.csv,candidate_only
9e9a3a1974db6eb5,f213969df1b509f6,"dispatch_message_to_usergroup -> reset_user_password, read_access_logs -> read_subscription_status, read_subscription_status -> reset_user_password, read_user_profile -> dispatch_message_to_usergroup",read_access_logs;read_subscription_status;read_user_profile;dispatch_message_to_usergroup;reset_user_password,0->1;1->4;2->3;3->4,5,4,3,1,1,read,True,candidate_corpus.csv,candidate_only
70aaeead91867a08,b92234186a891261,"dispatch_message_to_usergroup -> reset_user_password, read_access_logs -> dispatch_message_to_usergroup, read_access_logs -> read_subscription_status, read_access_logs -> read_user_profile",read_access_logs;read_subscription_status;read_user_profile;dispatch_message_to_usergroup;reset_user_password,0->1;0->2;0->3;3->4,5,4,3,1,1,read,True,candidate_corpus.csv,candidate_only
01a994d008f4a34e,3267ae007e597f91,"read_access_logs -> dispatch_message_to_usergroup, read_access_logs -> read_subscription_status, read_access_logs -> read_user_profile, read_access_logs -> reset_user_password",read_access_logs;read_subscription_status;read_user_profile;dispatch_message_to_usergroup;reset_user_password,0->1;0->2;0->3;0->4,5,4,3,1,1,read,True,candidate_corpus.csv,candidate_only
b0b9a7b92827f8f4,85e2eb178f4579fe,"read_access_logs -> read_subscription_status, read_subscription_status -> read_user_profile, read_user_profile -> dispatch_message_to_usergroup, reset_user_password -> dispatch_message_to_usergroup",read_access_logs;read_subscription_status;read_user_profile;dispatch_message_to_usergroup;reset_user_password,0->1;1->2;2->3;4->3,5,4,3,1,1,read,True,candidate_corpus.csv,candidate_only
cc11184c055408d2,1a912444cb03b5b8,"create_support_ticket -> read_access_logs, read_access_logs -> restart_service, read_subscription_status -> create_support_ticket, restart_service -> write_database_record",read_subscription_status;create_support_ticket;read_access_logs;restart_service;write_database_record,0->1;1->2;2->3;3->4,5,4,2,3,0,edit,True,candidate_corpus.csv,candidate_only
cda5bddbc25e711e,4c6e0c8e6ce6f596,"create_support_ticket -> read_access_logs, read_access_logs -> restart_service, read_access_logs -> write_database_record, read_subscription_status -> read_access_logs",read_subscription_status;create_support_ticket;read_access_logs;restart_service;write_database_record,0->2;1->2;2->3;2->4,5,4,2,3,0,edit,True,candidate_corpus.csv,candidate_only
6413c95925d2e654,ae3712a75a165b91,"create_support_ticket -> write_database_record, read_access_logs -> restart_service, read_subscription_status -> create_support_ticket, restart_service -> write_database_record",read_subscription_status;create_support_ticket;read_access_logs;restart_service;write_database_record,0->1;1->4;2->3;3->4,5,4,2,3,0,edit,True,candidate_corpus.csv,candidate_only
27a82a416421f2fd,846c79c56fdd0c10,"read_subscription_status -> create_support_ticket, read_subscription_status -> read_access_logs, read_subscription_status -> restart_service, restart_service -> write_database_record",read_subscription_status;create_support_ticket;read_access_logs;restart_service;write_database_record,0->1;0->2;0->3;3->4,5,4,2,3,0,edit,True,candidate_corpus.csv,candidate_only
50b751728fbc4400,9fbd9cdc8fe4ebe4,"read_subscription_status -> create_support_ticket, read_subscription_status -> read_access_logs, read_subscription_status -> restart_service, read_subscription_status -> write_database_record",read_subscription_status;create_support_ticket;read_access_logs;restart_service;write_database_record,0->1;0->2;0->3;0->4,5,4,2,3,0,edit,True,candidate_corpus.csv,candidate_only
4a101b3eb30dc2d8,d8051539a3aaf9ad,"create_support_ticket -> read_access_logs, read_access_logs -> restart_service, read_subscription_status -> create_support_ticket, write_database_record -> restart_service",read_subscription_status;create_support_ticket;read_access_logs;restart_service;write_database_record,0->1;1->2;2->3;4->3,5,4,2,3,0,edit,True,candidate_corpus.csv,candidate_only
