query,dag_id,dag_text,tools,edges,topo_family,source,split,strict_fix_applied,had_duplicate_node_labels,original_tools,tool_count,canonical_dag_hash,canonical_toolset_hash,num_nodes,num_edges,query_condition,structural_twin_group,heldout_topology,dataset_version
"Start by retrieving the database record, then escalate the case to a human. After both of these are finished, access the user profile. Once the profile is loaded, simultaneously update the subscription plan and check the subscription status.",616,"escalate_case_to_human -> read_user_profile, read_database_record -> read_user_profile, read_user_profile -> read_subscription_status, read_user_profile -> update_subscription_plan",read_database_record;escalate_case_to_human;read_user_profile;update_subscription_plan;read_subscription_status,0->2;1->2;2->3;2->4,hourglass,azure_gpt4o,candidate_only,False,False,read_database_record;escalate_case_to_human;read_user_profile;update_subscription_plan;read_subscription_status,15,d5dde4663b68c47c,8620d93d55f70522,5,4,standard,8620d93d55f70522,False,campaign_v4
"Please start by pulling the database record, and once that's done, escalate the case to a human. At the same time, fetch the user profile, and after it's retrieved, go ahead and update the subscription plan. Once both the escalation and subscription update are complete, check the subscription status.",617,"escalate_case_to_human -> read_subscription_status, read_database_record -> escalate_case_to_human, read_user_profile -> update_subscription_plan, update_subscription_plan -> read_subscription_status",read_database_record;escalate_case_to_human;read_user_profile;update_subscription_plan;read_subscription_status,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,False,False,read_database_record;escalate_case_to_human;read_user_profile;update_subscription_plan;read_subscription_status,15,f87333ebefacb38e,8620d93d55f70522,5,4,standard,8620d93d55f70522,False,campaign_v4
"Start by retrieving the database record. Once that's done, escalate the case to a human, check the user profile, and update the subscription plan all at the same time. After the subscription plan is updated, review the current subscription status.",618,"read_database_record -> escalate_case_to_human, read_database_record -> read_user_profile, read_database_record -> update_subscription_plan, update_subscription_plan -> read_subscription_status",read_database_record;escalate_case_to_human;read_user_profile;update_subscription_plan;read_subscription_status,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,candidate_only,False,False,read_database_record;escalate_case_to_human;read_user_profile;update_subscription_plan;read_subscription_status,15,a980ea303724e9f8,8620d93d55f70522,5,4,standard,8620d93d55f70522,False,campaign_v4
"Start by retrieving information from the database. After that, escalate the case to a human for review, and at the same time, check the user's profile, verify their subscription status, and update their subscription plan.",619,"read_database_record -> escalate_case_to_human, read_database_record -> read_subscription_status, read_database_record -> read_user_profile, read_database_record -> update_subscription_plan",read_database_record;escalate_case_to_human;read_user_profile;update_subscription_plan;read_subscription_status,0->1;0->2;0->3;0->4,wide_fanout,azure_gpt4o,candidate_only,False,False,read_database_record;escalate_case_to_human;read_user_profile;update_subscription_plan;read_subscription_status,15,fa2649f602351bca,8620d93d55f70522,5,4,standard,8620d93d55f70522,False,campaign_v4
"Start by retrieving the database record, then escalate the case to a human. Once that's done, look at the user profile and check the subscription status at the same time. Finally, update the subscription plan after both tasks are completed.",620,"escalate_case_to_human -> read_user_profile, read_database_record -> escalate_case_to_human, read_subscription_status -> update_subscription_plan, read_user_profile -> update_subscription_plan",read_database_record;escalate_case_to_human;read_user_profile;update_subscription_plan;read_subscription_status,0->1;1->2;2->3;4->3,deep_asymmetric_merge,azure_gpt4o,candidate_only,False,False,read_database_record;escalate_case_to_human;read_user_profile;update_subscription_plan;read_subscription_status,15,8442de0dcbf855fd,8620d93d55f70522,5,4,standard,8620d93d55f70522,False,campaign_v4
"First, record the necessary details in the database. Then, assess the situation and decide the appropriate next steps based on the conditions. If needed, escalate the case to a human for review. After that, perform a thorough malware scan on the system. Finally, review the access logs to ensure everything is in order.",621,"escalate_case_to_human -> scan_system_for_malware, route_task_by_condition -> escalate_case_to_human, scan_system_for_malware -> read_access_logs, write_database_record -> route_task_by_condition",write_database_record;route_task_by_condition;escalate_case_to_human;scan_system_for_malware;read_access_logs,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,candidate_only,False,False,write_database_record;route_task_by_condition;escalate_case_to_human;scan_system_for_malware;read_access_logs,15,aef919f5a184f393,10d7e395a1c4620a,5,4,standard,10d7e395a1c4620a,False,campaign_v4
"First, create a database entry, and then determine where the task should go. After both of these are completed, escalate the case to a human operator. Once the case has been escalated, simultaneously scan the system for malware and check the access logs.",622,"escalate_case_to_human -> read_access_logs, escalate_case_to_human -> scan_system_for_malware, route_task_by_condition -> escalate_case_to_human, write_database_record -> escalate_case_to_human",write_database_record;route_task_by_condition;escalate_case_to_human;scan_system_for_malware;read_access_logs,0->2;1->2;2->3;2->4,hourglass,azure_gpt4o,candidate_only,False,False,write_database_record;route_task_by_condition;escalate_case_to_human;scan_system_for_malware;read_access_logs,15,d2732eafa66bd551,10d7e395a1c4620a,5,4,standard,10d7e395a1c4620a,False,campaign_v4
"Start by adding a record to the database. Once that's done, decide the next steps based on certain conditions. At the same time, escalate a case for human review. After both tasks are completed, run a malware scan. Finally, once the scan is done and the routing decision is made, check the access logs.",623,"escalate_case_to_human -> scan_system_for_malware, route_task_by_condition -> read_access_logs, scan_system_for_malware -> read_access_logs, write_database_record -> route_task_by_condition",write_database_record;route_task_by_condition;escalate_case_to_human;scan_system_for_malware;read_access_logs,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,False,False,write_database_record;route_task_by_condition;escalate_case_to_human;scan_system_for_malware;read_access_logs,15,940d260221e6a9ab,10d7e395a1c4620a,5,4,standard,10d7e395a1c4620a,False,campaign_v4
"Start by saving the information into the database. Then, based on the saved data, determine the next steps and route tasks accordingly. While routing tasks, also check the system for malware. Once the malware scan is done, review the system's access logs. If needed, escalate the case to a human after the database entry is complete.",624,"scan_system_for_malware -> read_access_logs, write_database_record -> escalate_case_to_human, write_database_record -> route_task_by_condition, write_database_record -> scan_system_for_malware",write_database_record;route_task_by_condition;escalate_case_to_human;scan_system_for_malware;read_access_logs,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,candidate_only,False,False,write_database_record;route_task_by_condition;escalate_case_to_human;scan_system_for_malware;read_access_logs,15,680b968d3b499076,10d7e395a1c4620a,5,4,standard,10d7e395a1c4620a,False,campaign_v4
"Start by creating a database record. Once that's done, simultaneously decide the next action based on conditions, escalate the issue to a human if needed, scan the system for malware, and check the access logs.",625,"write_database_record -> escalate_case_to_human, write_database_record -> read_access_logs, write_database_record -> route_task_by_condition, write_database_record -> scan_system_for_malware",write_database_record;route_task_by_condition;escalate_case_to_human;scan_system_for_malware;read_access_logs,0->1;0->2;0->3;0->4,wide_fanout,azure_gpt4o,candidate_only,False,False,write_database_record;route_task_by_condition;escalate_case_to_human;scan_system_for_malware;read_access_logs,15,5b632e59187196ae,10d7e395a1c4620a,5,4,standard,10d7e395a1c4620a,False,campaign_v4
"First, write a record in the database. After that, decide how to route the task based on certain conditions. If needed, escalate the issue to a human. Simultaneously, review the access logs while the system is being scanned for malware. The scan should only start after both the escalation and log review are done.",626,"escalate_case_to_human -> scan_system_for_malware, read_access_logs -> scan_system_for_malware, route_task_by_condition -> escalate_case_to_human, write_database_record -> route_task_by_condition",write_database_record;route_task_by_condition;escalate_case_to_human;scan_system_for_malware;read_access_logs,0->1;1->2;2->3;4->3,deep_asymmetric_merge,azure_gpt4o,candidate_only,False,False,write_database_record;route_task_by_condition;escalate_case_to_human;scan_system_for_malware;read_access_logs,15,4bf2101a80cbb0df,10d7e395a1c4620a,5,4,standard,10d7e395a1c4620a,False,campaign_v4
