query,dag_id,dag_text,tools,edges,topo_family,source,split
"Can you please activate the feature flag on queue-rabbit-08 and create a VM snapshot for cdn-edge-06. After those finish, email Grace the update, and lastly reassign search-es-09 to Diana. This is blocking Legal.",10023,"enable_feature_flag -> send_notification, snapshot_vm -> send_notification, send_notification -> transfer_ownership",enable_feature_flag;snapshot_vm;send_notification;transfer_ownership,0->2;1->2;2->3,y_shape,generated,train
"On behalf of Engineering, light up the feature for prod-web-01 and take a snapshot of metrics-prom-12. After both branches land, email James the update. The last thing is to move metrics-prom-12's ownership to Marketing. Needs to be done today.",10023,"enable_feature_flag -> send_notification, snapshot_vm -> send_notification, send_notification -> transfer_ownership",enable_feature_flag;snapshot_vm;send_notification;transfer_ownership,0->2;1->2;2->3,y_shape,generated,train
"Requesting the following: switch on the flag for HR and freeze metrics-prom-12's state into a snapshot. After those finish, notify the Security team. Last of all, move search-es-09's ownership to Marketing.",10023,"enable_feature_flag -> send_notification, snapshot_vm -> send_notification, send_notification -> transfer_ownership",enable_feature_flag;snapshot_vm;send_notification;transfer_ownership,0->2;1->2;2->3,y_shape,generated,train
"Standard procedure here: enable the flag for payment-api-03 and capture the current state of redis-cache-07. Consolidating all of that, send a heads-up to Operations. Wrapping up, reassign batch-worker-10 to Quinn. Thanks.",10023,"enable_feature_flag -> send_notification, snapshot_vm -> send_notification, send_notification -> transfer_ownership",enable_feature_flag;snapshot_vm;send_notification;transfer_ownership,0->2;1->2;2->3,y_shape,generated,train
"Maya reported an issue — light up the feature for cdn-edge-06 and save payment-api-03's disk image. When all of that's complete, shoot James an email. Last step: pass staging-db-02 to Eve.",10023,"enable_feature_flag -> send_notification, snapshot_vm -> send_notification, send_notification -> transfer_ownership",enable_feature_flag;snapshot_vm;send_notification;transfer_ownership,0->2;1->2;2->3,y_shape,generated,train
"Requesting the following: turn on the feature flag for Security and take a snapshot of batch-worker-10. Once each of those returns, fire off a notification to Diana. To close this out, change the owner of batch-worker-10 to Finance.",10023,"enable_feature_flag -> send_notification, snapshot_vm -> send_notification, send_notification -> transfer_ownership",enable_feature_flag;snapshot_vm;send_notification;transfer_ownership,0->2;1->2;2->3,y_shape,generated,train
"Following up on INC-7733 — turn on the feature flag for Support and save payment-api-03's disk image. Once those have all settled, blast an alert to Marketing. Finally, hand auth-svc-04 over to Legal. Tracking under INC-3305.",10023,"enable_feature_flag -> send_notification, snapshot_vm -> send_notification, send_notification -> transfer_ownership",enable_feature_flag;snapshot_vm;send_notification;transfer_ownership,0->2;1->2;2->3,y_shape,generated,train
"For the Legal team, turn on the feature flag for Engineering and create a VM snapshot for cdn-edge-06. After everything upstream completes, blast an alert to Engineering. Last step: pass cdn-edge-06 to Priya. Flag any issues to Security.",10023,"enable_feature_flag -> send_notification, snapshot_vm -> send_notification, send_notification -> transfer_ownership",enable_feature_flag;snapshot_vm;send_notification;transfer_ownership,0->2;1->2;2->3,y_shape,generated,train
"Sometime today, please turn on the feature flag for Legal and capture the current state of queue-rabbit-08. When all of that's complete, shoot James an email. Finally, move search-es-09's ownership to Engineering.",10023,"enable_feature_flag -> send_notification, snapshot_vm -> send_notification, send_notification -> transfer_ownership",enable_feature_flag;snapshot_vm;send_notification;transfer_ownership,0->2;1->2;2->3,y_shape,generated,train
"Small ask: light up the feature for ml-infer-05 and snapshot ml-infer-05 before the upgrade. After everything upstream completes, ping Leo about it. And to finish, change the owner of redis-cache-07 to Product.",10023,"enable_feature_flag -> send_notification, snapshot_vm -> send_notification, send_notification -> transfer_ownership",enable_feature_flag;snapshot_vm;send_notification;transfer_ownership,0->2;1->2;2->3,y_shape,generated,train
"This came in from Product: trigger a build for prod-web-01 and whip up a report for Legal. Once each of those returns, dump the database on payment-api-03. Lastly, light up the feature for ml-infer-05. This is blocking Product.",10026,"run_pipeline -> backup_database, generate_report -> backup_database, backup_database -> enable_feature_flag",run_pipeline;generate_report;backup_database;enable_feature_flag,0->2;1->2;2->3,y_shape,generated,train
"Standard procedure here: fire off the pipeline for Finance and put together a report on cdn-edge-06. Consolidating all of that, dump the database on redis-cache-07. Last of all, flip the feature toggle on for Support. Confirm once complete.",10026,"run_pipeline -> backup_database, generate_report -> backup_database, backup_database -> enable_feature_flag",run_pipeline;generate_report;backup_database;enable_feature_flag,0->2;1->2;2->3,y_shape,generated,train
"Per Priya's request, fire off the pipeline for Security and produce the Engineering performance summary. Consolidating all of that, save a backup of Finance's data. To wrap up, flip the feature toggle on for Legal.",10026,"run_pipeline -> backup_database, generate_report -> backup_database, backup_database -> enable_feature_flag",run_pipeline;generate_report;backup_database;enable_feature_flag,0->2;1->2;2->3,y_shape,generated,train
"Logging this as INC-5560 — start the CI job for batch-worker-10 and put together a report on auth-svc-04. When all of that's complete, create a DB backup for Legal. To close this out, activate the feature flag on staging-db-02. Ping me if anything looks off.",10026,"run_pipeline -> backup_database, generate_report -> backup_database, backup_database -> enable_feature_flag",run_pipeline;generate_report;backup_database;enable_feature_flag,0->2;1->2;2->3,y_shape,generated,train
"Sometime today, please kick off the CI/CD pipeline for Marketing and whip up a report for HR. Once each of those returns, back up the database for Operations. To wrap up, turn on the feature flag for HR. Let me know when it's done.",10026,"run_pipeline -> backup_database, generate_report -> backup_database, backup_database -> enable_feature_flag",run_pipeline;generate_report;backup_database;enable_feature_flag,0->2;1->2;2->3,y_shape,generated,train
"Do me a favor and fire off the pipeline for Security and compile a summary for Finance. After those finish, create a DB backup for Product. The final step: enable the flag for search-es-09.",10026,"run_pipeline -> backup_database, generate_report -> backup_database, backup_database -> enable_feature_flag",run_pipeline;generate_report;backup_database;enable_feature_flag,0->2;1->2;2->3,y_shape,generated,train
"Please action INC-4021: start the CI job for payment-api-03 and put together a report on auth-svc-04. Bringing those together, back up the database for HR. Lastly, enable the flag for payment-api-03.",10026,"run_pipeline -> backup_database, generate_report -> backup_database, backup_database -> enable_feature_flag",run_pipeline;generate_report;backup_database;enable_feature_flag,0->2;1->2;2->3,y_shape,generated,train
"Please action INC-1198: execute the build pipeline for gateway-nginx-11 and generate the Legal analytics. After both branches land, save a backup of Operations' data. The final step: activate the feature flag on search-es-09. Tracking under INC-8842.",10026,"run_pipeline -> backup_database, generate_report -> backup_database, backup_database -> enable_feature_flag",run_pipeline;generate_report;backup_database;enable_feature_flag,0->2;1->2;2->3,y_shape,generated,train
"I need you to run the deployment pipeline for Operations and build a compliance doc for Legal. Consolidating all of that, create a DB backup for Marketing. To wrap up, activate the feature flag on prod-web-01. Ping me if anything looks off.",10026,"run_pipeline -> backup_database, generate_report -> backup_database, backup_database -> enable_feature_flag",run_pipeline;generate_report;backup_database;enable_feature_flag,0->2;1->2;2->3,y_shape,generated,train
"Please action INC-2234: kick off the CI/CD pipeline for Product and build a compliance doc for Security. With both results in hand, back up the database for HR. The final step: turn on the feature flag for Marketing.",10026,"run_pipeline -> backup_database, generate_report -> backup_database, backup_database -> enable_feature_flag",run_pipeline;generate_report;backup_database;enable_feature_flag,0->2;1->2;2->3,y_shape,generated,train
"The Product team needs us to execute the build pipeline for cdn-edge-06 and whip up a report for Marketing, merge everything and take a snapshot of metrics-prom-12's DB. To wrap up, switch on the flag for Product. Diana is waiting on this.",10026,"run_pipeline -> backup_database, generate_report -> backup_database, backup_database -> enable_feature_flag",run_pipeline;generate_report;backup_database;enable_feature_flag,0->2;1->2;2->3,y_shape,generated,train
"Quinn flagged this — build a notification rule for gateway-nginx-11's latency and sweep metrics-prom-12 for IOCs. After everything upstream completes, file an incident report about ml-infer-05. Wrapping up, set up downtime for prod-web-01.",10042,"create_alert_rule -> create_ticket, scan_malware -> create_ticket, create_ticket -> schedule_maintenance",create_alert_rule;scan_malware;create_ticket;schedule_maintenance,0->2;1->2;2->3,y_shape,generated,train
"Kicking this off: configure a threshold alert for search-es-09 and run a malware sweep on search-es-09. Consolidating all of that, file an incident report about prod-web-01. Last of all, book a maintenance window for gateway-nginx-11. Maya is waiting on this.",10042,"create_alert_rule -> create_ticket, scan_malware -> create_ticket, create_ticket -> schedule_maintenance",create_alert_rule;scan_malware;create_ticket;schedule_maintenance,0->2;1->2;2->3,y_shape,generated,train
