query,dag_id,dag_text,tools,edges,topo_family,source,split
"Alice is asking us to disconnect ml-infer-05 from everything. Once that's done, deploy a server for Marketing. Once that's done, process the payout for Grace. End with disconnect prod-web-01 from everything.",10097,"process_refund -> quarantine_system, provision_vm -> process_refund, quarantine_system -> provision_vm",quarantine_system;provision_vm;process_refund;quarantine_system,0->1;1->2;2->3,repeated_tool,generated,train
"Per Eve's request, yank cdn-edge-06 off the network. Next, stand up a new box for HR, then push the refund through for #60122. End with lock down staging-db-02.",10097,"process_refund -> quarantine_system, provision_vm -> process_refund, quarantine_system -> provision_vm",quarantine_system;provision_vm;process_refund;quarantine_system,0->1;1->2;2->3,repeated_tool,generated,train
"Bob reported an issue — lock down payment-api-03 — then launch an instance for Legal, followed by credit Eve's account. Last step: pull payment-api-03 from production.",10097,"process_refund -> quarantine_system, provision_vm -> process_refund, quarantine_system -> provision_vm",quarantine_system;provision_vm;process_refund;quarantine_system,0->1;1->2;2->3,repeated_tool,generated,train
"Ticket INC-1198 says create a virtual machine for Engineering and reverse the charge on #42017 and simultaneously get a human involved for Diana and yank staging-db-02 off the network, then converge and pull Bob's data.",10098,"escalate_to_human -> db_read, process_refund -> quarantine_system, provision_vm -> escalate_to_human, quarantine_system -> db_read",provision_vm;escalate_to_human;process_refund;quarantine_system;db_read,0->1;2->3;1->4;3->4,w_shape,generated,train
"When you get a chance, stand up a new box for Finance and give Alice their money back — in parallel, wake up the on-call about ml-infer-05 and disconnect cdn-edge-06 from everything, then converge and grab Eve's account details.",10098,"escalate_to_human -> db_read, process_refund -> quarantine_system, provision_vm -> escalate_to_human, quarantine_system -> db_read",provision_vm;escalate_to_human;process_refund;quarantine_system;db_read,0->1;2->3;1->4;3->4,w_shape,generated,train
"Hey, can you deploy a server for HR and process the payout for Diana and simultaneously bring in tier-2 support for Diana and lock down cdn-edge-06. When all of that's complete, check the DB for Frank.",10098,"escalate_to_human -> db_read, process_refund -> quarantine_system, provision_vm -> escalate_to_human, quarantine_system -> db_read",provision_vm;escalate_to_human;process_refund;quarantine_system;db_read,0->1;2->3;1->4;3->4,w_shape,generated,train
"For the Finance team, provision a new instance for HR and reverse the charge on #53698 and at the same time hand Charlie's issue off to an engineer and quarantine payment-api-03. After those finish, grab Diana's account details.",10098,"escalate_to_human -> db_read, process_refund -> quarantine_system, provision_vm -> escalate_to_human, quarantine_system -> db_read",provision_vm;escalate_to_human;process_refund;quarantine_system;db_read,0->1;2->3;1->4;3->4,w_shape,generated,train
"From Finance: write the new data for #31450 back and simultaneously do a security check on auth-svc-04 and create an audit trail for #42017, then converge and update Diana's subscription — in parallel, create a support case for Marketing and blast an alert to Legal. After those finish, query the database about #10234.",10102,"create_ticket -> db_read, db_write -> log_audit_event, db_write -> scan_malware, log_audit_event -> update_subscription, scan_malware -> update_subscription, send_notification -> db_read, update_subscription -> create_ticket, update_subscription -> send_notification",db_write;scan_malware;log_audit_event;update_subscription;create_ticket;send_notification;db_read,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,double_diamond,generated,train
"Persist Alice's data to the database and simultaneously investigate staging-db-02 for infections and record the event in HR's log, merge everything and adjust the billing tier for Frank while also file an incident report about staging-db-02 and ping Eve about it. After those finish, query the database about #42017.",10102,"create_ticket -> db_read, db_write -> log_audit_event, db_write -> scan_malware, log_audit_event -> update_subscription, scan_malware -> update_subscription, send_notification -> db_read, update_subscription -> create_ticket, update_subscription -> send_notification",db_write;scan_malware;log_audit_event;update_subscription;create_ticket;send_notification;db_read,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,double_diamond,generated,train
"Time to store the Marketing config in the database and concurrently investigate payment-api-03 for infections and log the whole payment-api-03 incident, then converge and update Charlie's subscription — in parallel, spin up a tracking ticket for Grace and shoot Charlie an email, merge everything and dig up the history on Bob.",10102,"create_ticket -> db_read, db_write -> log_audit_event, db_write -> scan_malware, log_audit_event -> update_subscription, scan_malware -> update_subscription, send_notification -> db_read, update_subscription -> create_ticket, update_subscription -> send_notification",db_write;scan_malware;log_audit_event;update_subscription;create_ticket;send_notification;db_read,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,double_diamond,generated,train
"For the Engineering team, persist Alice's data to the database — in parallel, do a security check on ml-infer-05 and log Charlie's action for compliance. Once both are done, change Bob's plan and at the same time file an incident report about cdn-edge-06 and ping Bob about it. After those finish, grab Grace's account details.",10102,"create_ticket -> db_read, db_write -> log_audit_event, db_write -> scan_malware, log_audit_event -> update_subscription, scan_malware -> update_subscription, send_notification -> db_read, update_subscription -> create_ticket, update_subscription -> send_notification",db_write;scan_malware;log_audit_event;update_subscription;create_ticket;send_notification;db_read,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,double_diamond,generated,train
"Do me a favor and bounce ml-infer-05 and create an audit trail for #42017, merge everything and hand Alice's issue off to an engineer. Last step: launch an instance for Marketing.",10104,"escalate_to_human -> provision_vm, log_audit_event -> escalate_to_human, restart_service -> escalate_to_human",restart_service;log_audit_event;escalate_to_human;provision_vm,0->2;1->2;2->3,y_shape,generated,train
"Charlie reported an issue — restart the service on payment-api-03 and drop an audit entry for staging-db-02. After those finish, get a human involved for Frank. Finally, launch an instance for Finance.",10104,"escalate_to_human -> provision_vm, log_audit_event -> escalate_to_human, restart_service -> escalate_to_human",restart_service;log_audit_event;escalate_to_human;provision_vm,0->2;1->2;2->3,y_shape,generated,train
"ASAP — give cdn-edge-06 a kick and record the event in Legal's log, then converge and hand Bob's issue off to an engineer. End with deploy a server for Finance.",10104,"escalate_to_human -> provision_vm, log_audit_event -> escalate_to_human, restart_service -> escalate_to_human",restart_service;log_audit_event;escalate_to_human;provision_vm,0->2;1->2;2->3,y_shape,generated,train
"Urgent: bounce auth-svc-04 and record the event in Marketing's log. After those finish, hand Alice's issue off to an engineer. To wrap up, deploy a server for HR.",10104,"escalate_to_human -> provision_vm, log_audit_event -> escalate_to_human, restart_service -> escalate_to_human",restart_service;log_audit_event;escalate_to_human;provision_vm,0->2;1->2;2->3,y_shape,generated,train
"Hey, can you pull cdn-edge-06 from production, and while you're at it, launch an instance for Marketing, loop in a Finance manager, write the new data for #53698 back, and reboot payment-api-03, followed by drop an audit entry for auth-svc-04. To wrap up, blast an alert to Finance.",10106,"log_audit_event -> send_notification, quarantine_system -> db_write, quarantine_system -> escalate_to_human, quarantine_system -> provision_vm, quarantine_system -> restart_service, restart_service -> log_audit_event",quarantine_system;provision_vm;escalate_to_human;db_write;restart_service;log_audit_event;send_notification,0->1;0->2;0->3;0->4;4->5;5->6,wide_fanout_deep,generated,train
"For the Finance team, yank cdn-edge-06 off the network and at the same time deploy a server for Marketing, loop in a Marketing manager, persist Eve's data to the database, and restart the service on ml-infer-05. After that, drop an audit entry for staging-db-02. Last step: email Alice the update.",10106,"log_audit_event -> send_notification, quarantine_system -> db_write, quarantine_system -> escalate_to_human, quarantine_system -> provision_vm, quarantine_system -> restart_service, restart_service -> log_audit_event",quarantine_system;provision_vm;escalate_to_human;db_write;restart_service;log_audit_event;send_notification,0->1;0->2;0->3;0->4;4->5;5->6,wide_fanout_deep,generated,train
