query,dag_id,dag_text,tools,edges,source,topo_family,dag_hash
"Per Frank's request, quarantine payment-api-03, and while you're at it, sweep ml-infer-05 for IOCs, write the new data for #31450 back, and create a virtual machine for HR, and lastly drop an audit entry for staging-db-02.",10105,"provision_vm -> log_audit_event, quarantine_system -> db_write, quarantine_system -> provision_vm, quarantine_system -> scan_malware",quarantine_system;scan_malware;db_write;provision_vm;log_audit_event,0->1;0->2;0->3;3->4,generated,multi_branch_independent,ba042811590db51b
"Time to quarantine auth-svc-04, and while you're at it, sweep auth-svc-04 for IOCs, update Frank's record in the DB, and launch an instance for Legal. To wrap up, make a compliance log about Charlie.",10105,"provision_vm -> log_audit_event, quarantine_system -> db_write, quarantine_system -> provision_vm, quarantine_system -> scan_malware",quarantine_system;scan_malware;db_write;provision_vm;log_audit_event,0->1;0->2;0->3;3->4,generated,multi_branch_independent,ba042811590db51b
"Hey, can you pull cdn-edge-06 from production, and while you're at it, launch an instance for Marketing, loop in a Finance manager, write the new data for #53698 back, and reboot payment-api-03, followed by drop an audit entry for auth-svc-04. To wrap up, blast an alert to Finance.",10106,"log_audit_event -> send_notification, quarantine_system -> db_write, quarantine_system -> escalate_to_human, quarantine_system -> provision_vm, quarantine_system -> restart_service, restart_service -> log_audit_event",quarantine_system;provision_vm;escalate_to_human;db_write;restart_service;log_audit_event;send_notification,0->1;0->2;0->3;0->4;4->5;5->6,generated,wide_fanout_deep,094b4a6df994534c
"For the Finance team, yank cdn-edge-06 off the network and at the same time deploy a server for Marketing, loop in a Marketing manager, persist Eve's data to the database, and restart the service on ml-infer-05. After that, drop an audit entry for staging-db-02. Last step: email Alice the update.",10106,"log_audit_event -> send_notification, quarantine_system -> db_write, quarantine_system -> escalate_to_human, quarantine_system -> provision_vm, quarantine_system -> restart_service, restart_service -> log_audit_event",quarantine_system;provision_vm;escalate_to_human;db_write;restart_service;log_audit_event;send_notification,0->1;0->2;0->3;0->4;4->5;5->6,generated,wide_fanout_deep,094b4a6df994534c
"Bob is asking us to pull staging-db-02 from production and concurrently provision a new instance for HR, loop in a Marketing manager, store the Marketing config in the database, and bounce cdn-edge-06 — then create an audit trail for #20891, and lastly blast an alert to Marketing.",10106,"log_audit_event -> send_notification, quarantine_system -> db_write, quarantine_system -> escalate_to_human, quarantine_system -> provision_vm, quarantine_system -> restart_service, restart_service -> log_audit_event",quarantine_system;provision_vm;escalate_to_human;db_write;restart_service;log_audit_event;send_notification,0->1;0->2;0->3;0->4;4->5;5->6,generated,wide_fanout_deep,094b4a6df994534c
"For the Finance team, lock down prod-web-01 and concurrently create a virtual machine for Finance, get a human involved for Eve, persist Bob's data to the database, and cycle auth-svc-04, followed by create an audit trail for #31450. Last step: send a heads-up to HR.",10106,"log_audit_event -> send_notification, quarantine_system -> db_write, quarantine_system -> escalate_to_human, quarantine_system -> provision_vm, quarantine_system -> restart_service, restart_service -> log_audit_event",quarantine_system;provision_vm;escalate_to_human;db_write;restart_service;log_audit_event;send_notification,0->1;0->2;0->3;0->4;4->5;5->6,generated,wide_fanout_deep,094b4a6df994534c
"Per Eve's request, fire off a notification to Eve — in parallel, stand up a new box for Legal and do a security check on payment-api-03. When all of that's complete, lock down ml-infer-05 while also investigate staging-db-02 for infections and restart the service on prod-web-01. When all of that's complete, shoot Charlie an email.",10107,"provision_vm -> quarantine_system, quarantine_system -> restart_service, quarantine_system -> scan_malware, restart_service -> send_notification, scan_malware -> quarantine_system, scan_malware -> send_notification, send_notification -> provision_vm, send_notification -> scan_malware",send_notification;provision_vm;scan_malware;quarantine_system;scan_malware;restart_service;send_notification,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,e403c4a655242e67
"The Marketing team needs us to notify the Marketing team and concurrently deploy a server for Engineering and do a security check on cdn-edge-06, then converge and isolate auth-svc-04 and concurrently do a security check on staging-db-02 and give auth-svc-04 a kick. After those finish, shoot Diana an email.",10107,"provision_vm -> quarantine_system, quarantine_system -> restart_service, quarantine_system -> scan_malware, restart_service -> send_notification, scan_malware -> quarantine_system, scan_malware -> send_notification, send_notification -> provision_vm, send_notification -> scan_malware",send_notification;provision_vm;scan_malware;quarantine_system;scan_malware;restart_service;send_notification,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,e403c4a655242e67
"Grace reported an issue — notify the HR team, and while you're at it, spin up a VM for HR and run a malware sweep on payment-api-03. When all of that's complete, yank auth-svc-04 off the network while also do a security check on prod-web-01 and reboot staging-db-02. After those finish, notify the HR team.",10107,"provision_vm -> quarantine_system, quarantine_system -> restart_service, quarantine_system -> scan_malware, restart_service -> send_notification, scan_malware -> quarantine_system, scan_malware -> send_notification, send_notification -> provision_vm, send_notification -> scan_malware",send_notification;provision_vm;scan_malware;quarantine_system;scan_malware;restart_service;send_notification,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,e403c4a655242e67
"I need you to notify the Marketing team and simultaneously provision a new instance for Marketing and run a malware sweep on staging-db-02, then converge and quarantine prod-web-01 and at the same time do a security check on prod-web-01 and restart the main process on staging-db-02. After those finish, notify the Legal team.",10107,"provision_vm -> quarantine_system, quarantine_system -> restart_service, quarantine_system -> scan_malware, restart_service -> send_notification, scan_malware -> quarantine_system, scan_malware -> send_notification, send_notification -> provision_vm, send_notification -> scan_malware",send_notification;provision_vm;scan_malware;quarantine_system;scan_malware;restart_service;send_notification,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,e403c4a655242e67
"Time to force a credential change for Bob, and while you're at it, create a support case for Legal and sweep auth-svc-04 for IOCs. Once both are done, stand up a new box for Legal and concurrently sweep auth-svc-04 for IOCs and create a virtual machine for Marketing. When all of that's complete, reboot ml-infer-05.",10108,"create_ticket -> provision_vm, provision_vm -> provision_vm, provision_vm -> restart_service, provision_vm -> scan_malware, reset_password -> create_ticket, reset_password -> scan_malware, scan_malware -> provision_vm, scan_malware -> restart_service",reset_password;create_ticket;scan_malware;provision_vm;scan_malware;provision_vm;restart_service,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,3b5550e4e0a4ecb4
"Ticket INC-4021 says rotate Bob's credentials while also create a ticket about the Legal issue and do a security check on cdn-edge-06. When all of that's complete, spin up a VM for Legal and concurrently run a malware sweep on prod-web-01 and create a virtual machine for Marketing, then converge and bounce ml-infer-05.",10108,"create_ticket -> provision_vm, provision_vm -> provision_vm, provision_vm -> restart_service, provision_vm -> scan_malware, reset_password -> create_ticket, reset_password -> scan_malware, scan_malware -> provision_vm, scan_malware -> restart_service",reset_password;create_ticket;scan_malware;provision_vm;scan_malware;provision_vm;restart_service,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,3b5550e4e0a4ecb4
"Force a credential change for Alice and concurrently create a ticket about the Finance issue and investigate auth-svc-04 for infections. When all of that's complete, create a virtual machine for Legal — in parallel, sweep prod-web-01 for IOCs and spin up a VM for HR, then converge and restart the service on payment-api-03.",10108,"create_ticket -> provision_vm, provision_vm -> provision_vm, provision_vm -> restart_service, provision_vm -> scan_malware, reset_password -> create_ticket, reset_password -> scan_malware, scan_malware -> provision_vm, scan_malware -> restart_service",reset_password;create_ticket;scan_malware;provision_vm;scan_malware;provision_vm;restart_service,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,3b5550e4e0a4ecb4
"When you get a chance, change Grace's auth credentials, and while you're at it, create a support case for Legal and scan ml-infer-05 for threats. After those finish, create a virtual machine for Legal — in parallel, do a security check on staging-db-02 and deploy a server for Engineering. Once both are done, reboot ml-infer-05.",10108,"create_ticket -> provision_vm, provision_vm -> provision_vm, provision_vm -> restart_service, provision_vm -> scan_malware, reset_password -> create_ticket, reset_password -> scan_malware, scan_malware -> provision_vm, scan_malware -> restart_service",reset_password;create_ticket;scan_malware;provision_vm;scan_malware;provision_vm;restart_service,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,3b5550e4e0a4ecb4
"Do me a favor and downgrade Diana's account and process the payout for Grace, then create an audit trail for #42017, then blast an alert to HR, then converge and investigate staging-db-02 for infections.",10109,"log_audit_event -> send_notification, process_refund -> scan_malware, send_notification -> scan_malware, update_subscription -> log_audit_event",update_subscription;log_audit_event;send_notification;scan_malware;process_refund,0->1;1->2;2->3;4->3,generated,deep_asymmetric_merge,20d51eaf47c1c2b9
