source_row_id,original_query,query,ground_truth,generation_type,lexical_cues_removed,paraphrase_family,confusable_with,ground_truth_tool,class_id,predicted_tool,correct,rank,top5_tools
73,push the latest update for #10234 into the database.,We need to amend the entry for Eve.,update_database,lexical_cue_reduced,database;push;update,,,db_write,1,generate_report,False,3,generate_report;provision_vm;db_write;escalate_to_human;create_ticket
74,apply the database update for Diana.,The data for Charlie is outdated.,update_database,lexical_cue_reduced,database;update,,,db_write,1,generate_report,False,2,generate_report;db_write;db_read;provision_vm;quarantine_system
75,Please save the changes for #31450 to the database.,Some fields for Eve are wrong -- please sort it out.,update_database,lexical_cue_reduced,database;save,,,db_write,1,generate_report,False,2,generate_report;db_write;escalate_to_human;provision_vm;send_notification
76,Please write Diana's updated information back to the database.,The records for Grace are stale -- please fix them.,update_database,lexical_cue_reduced,database;write,,,db_write,1,db_write,True,1,db_write;reset_password;restart_service;process_refund;generate_report
77,Please persist the changes for Frank.,We got new details for Diana that need to go into the system.,update_database,lexical_cue_reduced,persist,,,db_write,1,generate_report,False,2,generate_report;db_write;provision_vm;quarantine_system;escalate_to_human
78,Please commit the new record for Grace to the database.,Please correct Frank's address in our system.,update_database,lexical_cue_reduced,commit;database;record,,,db_write,1,provision_vm,False,9,provision_vm;quarantine_system;generate_report;escalate_to_human;create_ticket
79,Please update the database entry for #31450.,Please correct Grace's address in our system.,update_database,lexical_cue_reduced,database;update,,,db_write,1,provision_vm,False,11,provision_vm;update_subscription;quarantine_system;escalate_to_human;generate_report
80,Please write the revised Finance config back.,We got new details for Eve that need to go into the system.,update_database,lexical_cue_reduced,write,,,db_write,1,generate_report,False,2,generate_report;db_write;provision_vm;quarantine_system;send_notification
81,Please push the Marketing database changes live.,We got new details for Bob that need to go into the system.,update_database,lexical_cue_reduced,database;push,,,db_write,1,provision_vm,False,8,provision_vm;quarantine_system;generate_report;send_notification;create_ticket
82,Please apply the database update for Finance.,Charlie's file needs to reflect the changes from today.,update_database,lexical_cue_reduced,database;update,,,db_write,1,generate_report,False,5,generate_report;provision_vm;quarantine_system;process_refund;db_write
83,Can you save the latest data for Frank to the database?,We got new details for Alice that need to go into the system.,update_database,lexical_cue_reduced,database;save,,,db_write,1,escalate_to_human,False,7,escalate_to_human;generate_report;provision_vm;send_notification;quarantine_system
84,Can you write Charlie's updated information back to the database?,We need to amend the entry for Bob.,update_database,lexical_cue_reduced,database;write,,,db_write,1,provision_vm,False,10,provision_vm;create_ticket;generate_report;escalate_to_human;reset_password
85,Can you persist the database update for #53698?,Eve's information has changed and needs correcting.,update_database,lexical_cue_reduced,database;persist;update,,,db_write,1,generate_report,False,2,generate_report;db_write;escalate_to_human;provision_vm;send_notification
86,Can you commit the new record for Frank to the database?,Bob's information has changed and needs correcting.,update_database,lexical_cue_reduced,commit;database;record,,,db_write,1,escalate_to_human,False,10,escalate_to_human;provision_vm;generate_report;send_notification;quarantine_system
87,Can you update the stored Finance settings in the database?,There are incorrect entries for Grace that need patching.,update_database,lexical_cue_reduced,database;update,,,db_write,1,reset_password,False,7,reset_password;update_subscription;create_ticket;provision_vm;generate_report
88,Can you store the revised data tied to #53698?,There are incorrect entries for Diana that need patching.,update_database,lexical_cue_reduced,store,,,db_write,1,generate_report,False,3,generate_report;create_ticket;db_write;provision_vm;escalate_to_human
89,Can you push Frank's data update into the database?,The data for Alice is outdated.,update_database,lexical_cue_reduced,database;push;update,,,db_write,1,escalate_to_human,False,3,escalate_to_human;generate_report;db_write;provision_vm;db_read
90,Can you apply the database update for Bob?,The records for Charlie are stale -- please fix them.,update_database,lexical_cue_reduced,database;update,,,db_write,1,db_write,True,1,db_write;generate_report;process_refund;restart_service;quarantine_system
91,Could you store the Finance configuration in the database for me?,Some fields for Bob are wrong -- please sort it out.,update_database,lexical_cue_reduced,database;store,,,db_write,1,escalate_to_human,False,9,escalate_to_human;generate_report;provision_vm;create_ticket;send_notification
92,Could you write the updated data for #42017 back to the database for me?,Eve's file needs to reflect the changes from today.,update_database,lexical_cue_reduced,database;write,,,db_write,1,generate_report,False,2,generate_report;db_write;provision_vm;process_refund;quarantine_system
93,Could you persist the changes for Diana for me?,Please correct Eve's address in our system.,update_database,lexical_cue_reduced,persist,,,db_write,1,provision_vm,False,5,provision_vm;quarantine_system;generate_report;escalate_to_human;db_write
94,Could you commit the new record for Charlie to the database for me?,We need to amend the entry for Charlie.,update_database,lexical_cue_reduced,commit;database;record,,,db_write,1,provision_vm,False,9,provision_vm;generate_report;quarantine_system;create_ticket;process_refund
95,Could you update the database entry for Frank for me?,Alice's information has changed and needs correcting.,update_database,lexical_cue_reduced,database;update,,,db_write,1,escalate_to_human,False,5,escalate_to_human;generate_report;provision_vm;update_subscription;db_write
96,Could you store the revised data tied to #60122 for me?,The data for Diana is outdated.,update_database,lexical_cue_reduced,store,,,db_write,1,db_read,False,2,db_read;db_write;generate_report;provision_vm;escalate_to_human
97,Could you push Eve's data update into the database for me?,There are incorrect entries for Bob that need patching.,update_database,lexical_cue_reduced,database;push;update,,,db_write,1,create_ticket,False,10,create_ticket;provision_vm;generate_report;escalate_to_human;reset_password
98,Could you apply the database update for Bob for me?,The data for Grace is outdated.,update_database,lexical_cue_reduced,database;update,,,db_write,1,generate_report,False,2,generate_report;db_write;reset_password;log_audit_event;db_read
99,I need you to save the latest data for Frank to the database.,We need to amend the entry for Alice.,update_database,lexical_cue_reduced,database;save,,,db_write,1,escalate_to_human,False,6,escalate_to_human;provision_vm;create_ticket;generate_report;update_subscription
100,I need you to write Charlie's updated information back to the database.,Charlie's information has changed and needs correcting.,update_database,lexical_cue_reduced,database;write,,,db_write,1,escalate_to_human,False,8,escalate_to_human;provision_vm;generate_report;quarantine_system;process_refund
101,I need you to persist the changes for Grace.,Some fields for Frank are wrong -- please sort it out.,update_database,lexical_cue_reduced,persist,,,db_write,1,escalate_to_human,False,8,escalate_to_human;create_ticket;provision_vm;generate_report;quarantine_system
102,I need you to commit the Engineering configuration update.,Some fields for Alice are wrong -- please sort it out.,update_database,lexical_cue_reduced,commit;update,,,db_write,1,escalate_to_human,False,6,escalate_to_human;generate_report;create_ticket;provision_vm;send_notification
103,I need you to update the database entry for Grace.,Diana's information has changed and needs correcting.,update_database,lexical_cue_reduced,database;update,,,db_write,1,db_write,True,1,db_write;generate_report;escalate_to_human;db_read;provision_vm
104,I need you to store the revised details for Alice.,Bob's file needs to reflect the changes from today.,update_database,lexical_cue_reduced,store,,,db_write,1,generate_report,False,7,generate_report;provision_vm;process_refund;quarantine_system;send_notification
105,I need you to push Grace's data update into the database.,Alice's profile doesn't reflect the latest info.,update_database,lexical_cue_reduced,database;push;update,,,db_write,1,escalate_to_human,False,7,escalate_to_human;update_subscription;generate_report;reset_password;db_read
106,I need you to apply the database write for #31450.,Some fields for Grace are wrong -- please sort it out.,update_database,lexical_cue_reduced,database;write,,,db_write,1,reset_password,False,10,reset_password;update_subscription;create_ticket;escalate_to_human;provision_vm
107,We should save the latest data for Diana to the database.,The records for Diana are stale -- please fix them.,update_database,lexical_cue_reduced,database;save,,,db_write,1,db_write,True,1,db_write;db_read;generate_report;process_refund;restart_service
108,We should write Charlie's updated information back to the database.,The records for Alice are stale -- please fix them.,update_database,lexical_cue_reduced,database;write,,,db_write,1,db_write,True,1,db_write;escalate_to_human;generate_report;db_read;process_refund
109,We should persist the database update for #10234.,Some fields for Charlie are wrong -- please sort it out.,update_database,lexical_cue_reduced,database;persist;update,,,db_write,1,escalate_to_human,False,9,escalate_to_human;generate_report;provision_vm;quarantine_system;create_ticket
110,We should commit the new record for Bob to the database.,The data for Bob is outdated.,update_database,lexical_cue_reduced,commit;database;record,,,db_write,1,generate_report,False,5,generate_report;provision_vm;db_read;escalate_to_human;db_write
111,We should update the database entry for Eve.,Diana's profile doesn't reflect the latest info.,update_database,lexical_cue_reduced,database;update,,,db_write,1,db_read,False,2,db_read;db_write;generate_report;reset_password;update_subscription
112,We should store the revised details for Frank.,Grace's information has changed and needs correcting.,update_database,lexical_cue_reduced,store,,,db_write,1,update_subscription,False,7,update_subscription;provision_vm;escalate_to_human;reset_password;generate_report
113,We should push Charlie's data update into the database.,There are incorrect entries for Alice that need patching.,update_database,lexical_cue_reduced,database;push;update,,,db_write,1,escalate_to_human,False,6,escalate_to_human;create_ticket;provision_vm;generate_report;update_subscription
