condition,row_index,query,ground_truth_raw,ground_truth_tool,predicted_tool,correct,rank,top1_cosine,ground_truth_cosine,top5_tools,top5_cosines
Standard,949,Please capture Grace's activity in the compliance log.,log_audit_event,log_audit_event,log_audit_event,True,1,0.43852460384368896,0.43852460384368896,log_audit_event;reset_password;generate_report;process_refund;update_subscription,0.43852460;0.34569034;0.32804105;0.30482379;0.28117654
Standard,950,Please store an audit record for ml-infer-05.,log_audit_event,log_audit_event,db_write,False,6,0.4445597231388092,0.2725411355495453,db_write;db_read;generate_report;send_notification;scan_malware,0.44455972;0.39853850;0.31850249;0.27869171;0.27629235
Standard,951,Please add a compliance record for Legal.,log_audit_event,log_audit_event,create_ticket,False,9,0.4766596257686615,0.3301756680011749,create_ticket;generate_report;escalate_to_human;provision_vm;process_refund,0.47665963;0.40658557;0.40120968;0.40009296;0.38831410
Standard,952,Please document the action taken on payment-api-03.,log_audit_event,log_audit_event,create_ticket,False,7,0.4533308744430542,0.3895103633403778,create_ticket;provision_vm;quarantine_system;process_refund;generate_report,0.45333087;0.41369125;0.40847167;0.40833485;0.40615460
Standard,953,Please create a compliance log entry for Eve.,log_audit_event,log_audit_event,log_audit_event,True,1,0.4779394865036011,0.4779394865036011,log_audit_event;generate_report;db_write;create_ticket;process_refund,0.47793949;0.39451328;0.37196314;0.34526038;0.34048352
Standard,954,Can you log an audit event for #53698?,log_audit_event,log_audit_event,log_audit_event,True,1,0.4698653817176819,0.4698653817176819,log_audit_event;generate_report;db_write;process_refund;quarantine_system,0.46986538;0.36250484;0.34338799;0.32807904;0.31361967
Standard,955,Can you record a compliance event for Engineering?,log_audit_event,log_audit_event,create_ticket,False,3,0.4361587464809418,0.3852204978466034,create_ticket;generate_report;log_audit_event;db_write;provision_vm,0.43615875;0.38814527;0.38522050;0.38088182;0.36926189
Standard,956,Can you write an audit entry for Eve?,log_audit_event,log_audit_event,db_write,False,2,0.3609481751918793,0.356873482465744,db_write;log_audit_event;generate_report;send_notification;db_read,0.36094818;0.35687348;0.31353584;0.30410135;0.30084905
Standard,957,Can you capture the Engineering event in the audit trail?,log_audit_event,log_audit_event,log_audit_event,True,1,0.37960460782051086,0.37960460782051086,log_audit_event;generate_report;scan_malware;quarantine_system;send_notification,0.37960461;0.33263239;0.31836620;0.31763706;0.30701709
Standard,958,Can you store an audit record for Grace?,log_audit_event,log_audit_event,db_write,False,3,0.3119737505912781,0.20406827330589294,db_write;db_read;log_audit_event;generate_report;reset_password,0.31197375;0.30550843;0.20406827;0.19948930;0.18360968
Standard,959,Can you add Bob's action to the audit log?,log_audit_event,log_audit_event,log_audit_event,True,1,0.4099406599998474,0.4099406599998474,log_audit_event;quarantine_system;generate_report;provision_vm;process_refund,0.40994066;0.33291477;0.32982749;0.29645044;0.29608405
Standard,960,Can you document the action taken on staging-db-02?,log_audit_event,log_audit_event,db_write,False,11,0.4464537501335144,0.2677728831768036,db_write;db_read;generate_report;check_status;send_notification,0.44645375;0.42870975;0.34424955;0.34060013;0.33211783
Standard,961,Can you create an audit trail entry for #31450?,log_audit_event,log_audit_event,db_write,False,5,0.38083553314208984,0.34214043617248535,db_write;generate_report;db_read;send_notification;log_audit_event,0.38083553;0.37081724;0.36469609;0.35780197;0.34214044
Standard,962,Could you log an audit event for cdn-edge-06 for me?,log_audit_event,log_audit_event,log_audit_event,True,1,0.42339178919792175,0.42339178919792175,log_audit_event;check_status;generate_report;db_write;create_ticket,0.42339179;0.31968981;0.30986866;0.29067343;0.28213236
Standard,963,Could you record a compliance event for Engineering for me?,log_audit_event,log_audit_event,create_ticket,False,3,0.47229301929473877,0.4278280436992645,create_ticket;generate_report;log_audit_event;db_write;send_notification,0.47229302;0.43331012;0.42782804;0.41388771;0.39227900
Standard,964,Could you write an audit entry for the Finance group for me?,log_audit_event,log_audit_event,send_notification,False,2,0.3458903729915619,0.3423977792263031,send_notification;log_audit_event;db_write;generate_report;quarantine_system,0.34589037;0.34239778;0.33835712;0.31298479;0.26658043
Standard,965,Could you capture staging-db-02's event in the audit log for me?,log_audit_event,log_audit_event,db_write,False,3,0.36753061413764954,0.3395178020000458,db_write;db_read;log_audit_event;check_status;generate_report,0.36753061;0.36300409;0.33951780;0.27490035;0.26302326
Standard,966,Could you store an audit record for staging-db-02 for me?,log_audit_event,log_audit_event,db_read,False,7,0.45462295413017273,0.18405090272426605,db_read;db_write;generate_report;check_status;send_notification,0.45462295;0.45035416;0.24631907;0.23819847;0.20897324
Standard,967,Could you add Eve's action to the audit log for me?,log_audit_event,log_audit_event,log_audit_event,True,1,0.4693971574306488,0.4693971574306488,log_audit_event;generate_report;db_write;quarantine_system;provision_vm,0.46939716;0.38191697;0.36969149;0.34541658;0.32582906
Standard,968,Could you document the event for Alice in the audit trail for me?,log_audit_event,log_audit_event,log_audit_event,True,1,0.38423892855644226,0.38423892855644226,log_audit_event;escalate_to_human;generate_report;send_notification;create_ticket,0.38423893;0.38038629;0.33897316;0.32828030;0.31783843
Standard,969,Could you create a trail entry for staging-db-02 for me?,log_audit_event,log_audit_event,db_write,False,11,0.45673760771751404,0.24198652803897858,db_write;db_read;generate_report;send_notification;provision_vm,0.45673761;0.42750272;0.34956369;0.34528700;0.30731609
Standard,970,I need you to log an audit event for prod-web-01.,log_audit_event,log_audit_event,log_audit_event,True,1,0.47769761085510254,0.47769761085510254,log_audit_event;generate_report;quarantine_system;scan_malware;create_ticket,0.47769761;0.36760348;0.35413435;0.35239774;0.33898729
Standard,971,I need you to record a compliance event for Legal.,log_audit_event,log_audit_event,create_ticket,False,3,0.4702761471271515,0.37300240993499756,create_ticket;generate_report;log_audit_event;send_notification;db_write,0.47027615;0.38666207;0.37300241;0.35947537;0.35918400
Standard,972,I need you to write a compliance entry for #42017.,log_audit_event,log_audit_event,generate_report,False,9,0.5204501152038574,0.4152787923812866,generate_report;send_notification;create_ticket;provision_vm;process_refund,0.52045012;0.50891751;0.50312150;0.50158346;0.49959427
Standard,973,I need you to capture the event associated with #60122.,log_audit_event,log_audit_event,generate_report,False,8,0.5041840076446533,0.4271737039089203,generate_report;provision_vm;send_notification;process_refund;quarantine_system,0.50418401;0.49792704;0.48623529;0.48089233;0.46161446
Standard,974,I need you to store an audit record for Eve.,log_audit_event,log_audit_event,db_write,False,4,0.45451971888542175,0.2841320335865021,db_write;db_read;generate_report;log_audit_event;send_notification,0.45451972;0.39531741;0.31130189;0.28413203;0.26800430
Standard,975,I need you to add an audit log entry for auth-svc-04.,log_audit_event,log_audit_event,log_audit_event,True,1,0.3458523750305176,0.3458523750305176,log_audit_event;reset_password;check_status;scan_malware;quarantine_system,0.34585238;0.23702604;0.22006416;0.19973111;0.19901863
Standard,976,I need you to document the event for Charlie in the audit trail.,log_audit_event,log_audit_event,log_audit_event,True,1,0.41999679803848267,0.41999679803848267,log_audit_event;generate_report;send_notification;quarantine_system;check_status,0.41999680;0.39918095;0.38311702;0.37844574;0.37170833
Standard,977,I need you to create a trail entry for prod-web-01.,log_audit_event,log_audit_event,generate_report,False,9,0.4405321776866913,0.3657131493091583,generate_report;provision_vm;send_notification;create_ticket;scan_malware,0.44053218;0.42799315;0.41123128;0.40881667;0.39832059
Standard,978,We should log an audit event for payment-api-03.,log_audit_event,log_audit_event,log_audit_event,True,1,0.4369843900203705,0.4369843900203705,log_audit_event;check_status;quarantine_system;generate_report;create_ticket,0.43698439;0.33093357;0.29963204;0.27853397;0.27100900
Standard,979,We should record the activity tied to #60122.,log_audit_event,log_audit_event,generate_report,False,4,0.39828529953956604,0.35647282004356384,generate_report;process_refund;db_write;log_audit_event;quarantine_system,0.39828530;0.38683316;0.36222595;0.35647282;0.35100204
Standard,980,We should write a compliance entry for cdn-edge-06.,log_audit_event,log_audit_event,create_ticket,False,10,0.392390638589859,0.29804086685180664,create_ticket;send_notification;generate_report;provision_vm;quarantine_system,0.39239064;0.37687290;0.37513468;0.36922562;0.33785912
Standard,981,We should capture auth-svc-04's event in the audit log.,log_audit_event,log_audit_event,log_audit_event,True,1,0.3392103910446167,0.3392103910446167,log_audit_event;check_status;reset_password;scan_malware;quarantine_system,0.33921039;0.20685206;0.18971206;0.18043716;0.17992917
Standard,982,We should store an audit record for Frank.,log_audit_event,log_audit_event,db_write,False,13,0.336248517036438,0.1938180774450302,db_write;db_read;generate_report;send_notification;quarantine_system,0.33624852;0.31297556;0.29853287;0.27875590;0.26620546
Standard,983,We should add Bob's action to the audit log.,log_audit_event,log_audit_event,log_audit_event,True,1,0.38190802931785583,0.38190802931785583,log_audit_event;quarantine_system;generate_report;check_status;process_refund,0.38190803;0.31831598;0.30811155;0.29846582;0.28218091
Standard,984,We should document the event linked to #31450.,log_audit_event,log_audit_event,generate_report,False,8,0.5243601202964783,0.4479507803916931,generate_report;create_ticket;send_notification;provision_vm;process_refund,0.52436012;0.50508940;0.49677637;0.48908007;0.48082396
Standard,985,We should create an audit trail entry for HR.,log_audit_event,log_audit_event,log_audit_event,True,1,0.31785792112350464,0.31785792112350464,log_audit_event;check_status;generate_report;quarantine_system;db_read,0.31785792;0.27347240;0.26586843;0.26151094;0.24826016
Standard,986,Let's log Frank's action in the audit trail.,log_audit_event,log_audit_event,log_audit_event,True,1,0.43172335624694824,0.43172335624694824,log_audit_event;generate_report;escalate_to_human;create_ticket;quarantine_system,0.43172336;0.37608752;0.35756710;0.34419444;0.33599129
Standard,987,Let's record an audit event for Diana.,log_audit_event,log_audit_event,db_write,False,4,0.36972928047180176,0.2995637357234955,db_write;db_read;generate_report;log_audit_event;escalate_to_human,0.36972928;0.33921587;0.31667647;0.29956374;0.29050472
Standard,988,Let's write an audit entry for Alice.,log_audit_event,log_audit_event,escalate_to_human,False,6,0.42338189482688904,0.29932260513305664,escalate_to_human;generate_report;send_notification;db_write;provision_vm,0.42338189;0.33021957;0.32970163;0.30678973;0.30174434
Standard,989,Let's capture ml-infer-05's event in the audit log.,log_audit_event,log_audit_event,log_audit_event,True,1,0.4147253930568695,0.4147253930568695,log_audit_event;generate_report;db_write;quarantine_system;scan_malware,0.41472539;0.32268426;0.30858472;0.28606132;0.28405079
Standard,990,Let's store an audit record for staging-db-02.,log_audit_event,log_audit_event,db_write,False,6,0.4398690462112427,0.19751958549022675,db_write;db_read;check_status;generate_report;send_notification,0.43986905;0.43094140;0.25484961;0.23804024;0.21195972
Standard,991,Let's add #31450 to the audit log.,log_audit_event,log_audit_event,generate_report,False,2,0.43638747930526733,0.4277723729610443,generate_report;log_audit_event;db_write;provision_vm;process_refund,0.43638748;0.42777237;0.40831497;0.39586648;0.39161587
Standard,992,Let's document the event for Grace in the audit trail.,log_audit_event,log_audit_event,log_audit_event,True,1,0.3707929253578186,0.3707929253578186,log_audit_event;generate_report;check_status;process_refund;send_notification,0.37079293;0.29387715;0.28517291;0.26583025;0.26445255
Standard,993,Let's create an audit trail entry for #20891.,log_audit_event,log_audit_event,generate_report,False,3,0.4028826355934143,0.3653806447982788,generate_report;send_notification;log_audit_event;db_write;provision_vm,0.40288264;0.36770234;0.36538064;0.35917380;0.35593095
Standard,994,Kindly log an audit event for #10234.,log_audit_event,log_audit_event,log_audit_event,True,1,0.45755288004875183,0.45755288004875183,log_audit_event;generate_report;db_write;create_ticket;process_refund,0.45755288;0.32228547;0.30443341;0.30404446;0.30056036
