query,dag_id,dag_text,tools,edges,_valid,_topo_hash,_dag_hash,_topo_family
"Deploy the server and fan out to: persist the record, email Legal, and create an audit trail.",35,"provision_vm -> db_write, provision_vm -> log_audit_event, provision_vm -> send_notification",provision_vm;db_write;send_notification;log_audit_event,0->1;0->2;0->3,True,cebdbc941410191a,702f066af3c744da,wide_fanout
"Diagnose the crash, try a restart and involve an engineer, then create a Jira.",15,"check_status -> escalate_to_human, check_status -> restart_service, escalate_to_human -> create_ticket, restart_service -> create_ticket",check_status;restart_service;escalate_to_human;create_ticket,0->1;0->2;1->3;2->3,True,a95f0a5177fffecf,e20bcdd4c77f0f71,diamond
We gotta get a human involved for Frank — then adjust the instance count for payment-api-03.,176,escalate_to_human -> scale_service,escalate_to_human;scale_service,0->1,True,d734d7aefc1bad15,f3a17b55ea2e4630,chain_short
"Monitor the failure, restart the node and escalate, then consolidate into one ticket.",15,"check_status -> escalate_to_human, check_status -> restart_service, escalate_to_human -> create_ticket, restart_service -> create_ticket",check_status;restart_service;escalate_to_human;create_ticket,0->1;0->2;1->3;2->3,True,a95f0a5177fffecf,e20bcdd4c77f0f71,diamond
"Time to open a ticket for Alice. Next, blast an alert to Engineering. Finally, change Alice's auth credentials.",346,"create_ticket -> send_notification, send_notification -> reset_password",create_ticket;send_notification;reset_password,0->1;1->2,True,e48779c27a089d04,00e7f7d490fa9f22,chain_medium
We gotta see what's going on with cdn-edge-06 while also restart the main process on cdn-edge-06 and open a ticket for Grace.,111,"check_status -> create_ticket, check_status -> restart_service",check_status;restart_service;create_ticket,0->1;0->2,True,921735efccf80bf4,4b3c196fa54c3927,fanout
"Quick one — do a security check on ml-infer-05 and take a snapshot of prod-web-01's DB, then converge and flush the cache on ml-infer-05.",498,"backup_database -> invalidate_cache, scan_malware -> invalidate_cache",scan_malware;backup_database;invalidate_cache,0->2;1->2,True,2c0fe2d65641f8ac,aaf380072931b6d6,fanin
"The Engineering team needs us to resize ml-infer-05's resources. Once that's done, launch the docker deployment for Finance. Finally, flip the feature toggle on for Marketing.",287,"deploy_container -> enable_feature_flag, scale_service -> deploy_container",scale_service;deploy_container;enable_feature_flag,0->1;1->2,True,e48779c27a089d04,0a1fac5f5e5dd6b2,chain_medium
"ASAP — process the payout for Frank, followed by notify the Marketing team.",57,process_refund -> send_notification,process_refund;send_notification,0->1,True,d734d7aefc1bad15,73a1302669134b1c,chain_short
"Run a security check on payment-api-03, then in parallel: isolate, notify, and audit.",22,"scan_malware -> log_audit_event, scan_malware -> quarantine_system, scan_malware -> send_notification",scan_malware;quarantine_system;send_notification;log_audit_event,0->1;0->2;0->3,True,cebdbc941410191a,383afdb1f02ba5ef,wide_fanout
"Time to restart the service on staging-db-02, and then arrange a maintenance slot for cdn-edge-06, then notify the Engineering team. To wrap up, sweep ml-infer-05 for IOCs.",413,"restart_service -> schedule_maintenance, schedule_maintenance -> send_notification, send_notification -> scan_malware",restart_service;schedule_maintenance;send_notification;scan_malware,0->1;1->2;2->3,True,38d6fe00e87709ec,58b7289e7a73fe53,chain_medium
"Quick one — modify Frank's subscription — then nuke Alice's old login and issue a fresh one — then generate a new API key for auth-svc-04. Finally, deploy the container for Engineering.",390,"reset_password -> rotate_api_key, rotate_api_key -> deploy_container, update_subscription -> reset_password",update_subscription;reset_password;rotate_api_key;deploy_container,0->1;1->2;2->3,True,38d6fe00e87709ec,81d22ef4e8cbd32e,chain_medium
"ASAP — give Charlie access to HR's resources — then build a compliance doc for HR. To wrap up, ping cdn-edge-06 for a health check.",309,"approve_access -> generate_report, generate_report -> check_status",approve_access;generate_report;check_status,0->1;1->2,True,e48779c27a089d04,dfbc8b5ecd15a737,chain_medium
"ASAP — archive Charlie's old records — then undo the latest release on cdn-edge-06. Finally, flush the cache on ml-infer-05.",282,"archive_data -> rollback_deployment, rollback_deployment -> invalidate_cache",archive_data;rollback_deployment;invalidate_cache,0->1;1->2,True,e48779c27a089d04,aa659dfee3416615,chain_medium
"Ticket INC-5560 says whip up a report for HR. Once that's done, start the CI job for staging-db-02, and lastly take a snapshot of staging-db-02's DB.",357,"generate_report -> run_pipeline, run_pipeline -> backup_database",generate_report;run_pipeline;backup_database,0->1;1->2,True,e48779c27a089d04,c2ead59bb3f8bc3b,chain_medium
ASAP — investigate ml-infer-05 for infections — then arrange a maintenance slot for cdn-edge-06.,193,scan_malware -> schedule_maintenance,scan_malware;schedule_maintenance,0->1,True,d734d7aefc1bad15,29223ebc7f1a5571,chain_short
"Urgent: put Engineering's historical data into the archive, followed by sweep ml-infer-05 for IOCs.",235,archive_data -> scan_malware,archive_data;scan_malware,0->1,True,d734d7aefc1bad15,9be1efe3328a6438,chain_short
"Hey, can you fetch #20891's info. After that, compile a summary for Legal and at the same time ping Frank about it and drop an audit entry for auth-svc-04.",140,"db_read -> generate_report, generate_report -> log_audit_event, generate_report -> send_notification",db_read;generate_report;send_notification;log_audit_event,0->1;1->2;1->3,True,15c4592954b8570f,4bcf744f776adcac,fanout
"Do me a favor and deploy the container for Engineering. Once that's done, send a heads-up to Legal.",40,deploy_container -> send_notification,deploy_container;send_notification,0->1,True,d734d7aefc1bad15,455a061cee7ec4c1,chain_short
"We gotta give Frank their money back. After that, switch off the flag for Marketing. End with restart the service on ml-infer-05.",366,"disable_feature_flag -> restart_service, process_refund -> disable_feature_flag",process_refund;disable_feature_flag;restart_service,0->1;1->2,True,e48779c27a089d04,523b6409bd54f191,chain_medium
"The Engineering team needs us to open a ticket for Alice. Once that's done, check auth-svc-04 for vulnerabilities.",214,create_ticket -> scan_malware,create_ticket;scan_malware,0->1,True,d734d7aefc1bad15,4cc0d3bfc26ee6b0,chain_short
Alice reported an issue — push the refund through for #60122 — then swap out ml-infer-05's credentials. Last step: save the changes for Diana to the DB.,332,"process_refund -> rotate_api_key, rotate_api_key -> db_write",process_refund;rotate_api_key;db_write,0->1;1->2,True,e48779c27a089d04,c00df1d84d0240e4,chain_medium
Diagnose cdn-edge-06 while also reboot staging-db-02 and file a bug about payment-api-03.,111,"check_status -> create_ticket, check_status -> restart_service",check_status;restart_service;create_ticket,0->1;0->2,True,921735efccf80bf4,4b3c196fa54c3927,fanout
"Grace is asking us to verify staging-db-02's health and check the DB for Diana. When all of that's complete, send a heads-up to Legal.",125,"check_status -> send_notification, db_read -> send_notification",check_status;db_read;send_notification,0->2;1->2,True,2c0fe2d65641f8ac,041dccabf5393c9e,fanin
"Per Grace's request, look up the records for #42017 — then process the payout for Eve. Finally, record the event in Marketing's log.",81,"db_read -> process_refund, process_refund -> log_audit_event",db_read;process_refund;log_audit_event,0->1;1->2,True,e48779c27a089d04,137cd7f87a055c01,chain_medium
I need you to check payment-api-03 for vulnerabilities and simultaneously quarantine cdn-edge-06 and file a bug about staging-db-02.,112,"scan_malware -> create_ticket, scan_malware -> quarantine_system",scan_malware;quarantine_system;create_ticket,0->1;0->2,True,921735efccf80bf4,25a4ed8179d1b9ab,fanout
"From Finance: back up the database for Finance. Once that's done, ship the new build to payment-api-03.",185,backup_database -> deploy_container,backup_database;deploy_container,0->1,True,d734d7aefc1bad15,979753c190ec278b,chain_short
"Hey, can you process the payout for Eve. After that, turn off the feature flag for Legal. Last step: restart the main process on cdn-edge-06.",366,"disable_feature_flag -> restart_service, process_refund -> disable_feature_flag",process_refund;disable_feature_flag;restart_service,0->1;1->2,True,e48779c27a089d04,523b6409bd54f191,chain_medium
"Time to deploy the container for Engineering. Once that's done, send a heads-up to Marketing.",40,deploy_container -> send_notification,deploy_container;send_notification,0->1,True,d734d7aefc1bad15,455a061cee7ec4c1,chain_short
"Quick one — move payment-api-03's ownership to HR. Next, invalidate cdn-edge-06's cache.",229,transfer_ownership -> invalidate_cache,transfer_ownership;invalidate_cache,0->1,True,d734d7aefc1bad15,fe563372e6c719ca,chain_short
"Ticket INC-5560 says ping staging-db-02 for a health check and investigate staging-db-02 for infections. Once both are done, make a compliance log about Charlie.",494,"check_status -> log_audit_event, scan_malware -> log_audit_event",check_status;scan_malware;log_audit_event,0->2;1->2,True,2c0fe2d65641f8ac,2e3c37f3485948a4,fanin
"ASAP — ping payment-api-03 for a health check and fetch #10234's info. After those finish, notify the Marketing team.",125,"check_status -> send_notification, db_read -> send_notification",check_status;db_read;send_notification,0->2;1->2,True,2c0fe2d65641f8ac,041dccabf5393c9e,fanin
"For the Marketing team, pull Charlie's data. Next, pass ml-infer-05 to Frank. To wrap up, blast an alert to HR.",373,"db_read -> transfer_ownership, transfer_ownership -> send_notification",db_read;transfer_ownership;send_notification,0->1;1->2,True,e48779c27a089d04,a309f5c845870885,chain_medium
"I need you to push the refund through for #53698 and enable the flag for cdn-edge-06. After those finish, provision a new instance for Engineering.",488,"enable_feature_flag -> provision_vm, process_refund -> provision_vm",process_refund;enable_feature_flag;provision_vm,0->2;1->2,True,2c0fe2d65641f8ac,cf744e044de48f36,fanin
"Ticket INC-1198 says notify the Finance team, and then activate the feature flag on ml-infer-05. End with update Diana's subscription.",359,"enable_feature_flag -> update_subscription, send_notification -> enable_feature_flag",send_notification;enable_feature_flag;update_subscription,0->1;1->2,True,e48779c27a089d04,382cf1f02799f22e,chain_medium
"The Finance team needs us to put Legal's historical data into the archive. Once that's done, light up the feature for auth-svc-04. Last step: revoke Frank's access to auth-svc-04.",295,"archive_data -> enable_feature_flag, enable_feature_flag -> revoke_access",archive_data;enable_feature_flag;revoke_access,0->1;1->2,True,e48779c27a089d04,1187a0279dfd1baa,chain_medium
"For the HR team, cycle ml-infer-05, then schedule maintenance for auth-svc-04 — then blast an alert to Marketing. To wrap up, do a security check on staging-db-02.",413,"restart_service -> schedule_maintenance, schedule_maintenance -> send_notification, send_notification -> scan_malware",restart_service;schedule_maintenance;send_notification;scan_malware,0->1;1->2;2->3,True,38d6fe00e87709ec,58b7289e7a73fe53,chain_medium
"From Marketing: log Eve's action for compliance. Once that's done, wake up the on-call about auth-svc-04.",183,log_audit_event -> escalate_to_human,log_audit_event;escalate_to_human,0->1,True,d734d7aefc1bad15,07dcd6965f4905c7,chain_short
"For the Engineering team, kick off the CI/CD pipeline for Finance — then commit Eve's update to the database. Last step: stand up a new box for Finance.",316,"db_write -> provision_vm, run_pipeline -> db_write",run_pipeline;db_write;provision_vm,0->1;1->2,True,e48779c27a089d04,6548aab324e60a8a,chain_medium
"Per Alice's request, move Marketing's stale data to cold storage. After that, sweep cdn-edge-06 for IOCs.",235,archive_data -> scan_malware,archive_data;scan_malware,0->1,True,d734d7aefc1bad15,9be1efe3328a6438,chain_short
