query,dag_id,dag_text,tools,edges,topo_family,source,split
"Quick one: Start with kick off the pipeline for edge-cache-07 and compile a summary for Operations in parallel. When that's done, back up the database for Operations. Last step: activate the flag on staging-db-02.",10026,"run_pipeline -> backup_database, generate_report -> backup_database, backup_database -> enable_feature_flag",run_pipeline;generate_report;backup_database;enable_feature_flag,0->2;1->2;2->3,y_shape,generated,train
"The HR team needs us to kick off the CI/CD pipeline for Engineering and whip up a report for HR, merge everything and snapshot the database for staging-db-02. End with flip the feature toggle on for Marketing.",10026,"run_pipeline -> backup_database, generate_report -> backup_database, backup_database -> enable_feature_flag",run_pipeline;generate_report;backup_database;enable_feature_flag,0->2;1->2;2->3,y_shape,generated,train
"Ticket INC-4021 says trigger a build for auth-svc-04 and put together a report on ml-infer-05. After those finish, back up the database for Engineering. To wrap up, switch on the flag for Engineering.",10026,"run_pipeline -> backup_database, generate_report -> backup_database, backup_database -> enable_feature_flag",run_pipeline;generate_report;backup_database;enable_feature_flag,0->2;1->2;2->3,y_shape,generated,train
"Urgent: kick off the CI/CD pipeline for Engineering and put together a report on prod-web-01. When all of that's complete, snapshot the database for ml-infer-05. To wrap up, light up the feature for cdn-edge-06.",10026,"run_pipeline -> backup_database, generate_report -> backup_database, backup_database -> enable_feature_flag",run_pipeline;generate_report;backup_database;enable_feature_flag,0->2;1->2;2->3,y_shape,generated,train
"ASAP, Start with create an alert rule for api-gateway-11's latency and run a malware sweep on api-gateway-11 in parallel. Once those finish, open a ticket about api-gateway-11. Finally, schedule maintenance for api-gateway-11.",10042,"create_alert_rule -> create_ticket, scan_malware -> create_ticket, create_ticket -> schedule_maintenance",create_alert_rule;scan_malware;create_ticket;schedule_maintenance,0->2;1->2;2->3,y_shape,generated,train
"From Legal: define an alert on payment-api-03's error rate and sweep prod-web-01 for IOCs, merge everything and open a ticket for Bob, and lastly schedule maintenance for ml-infer-05.",10042,"create_alert_rule -> create_ticket, scan_malware -> create_ticket, create_ticket -> schedule_maintenance",create_alert_rule;scan_malware;create_ticket;schedule_maintenance,0->2;1->2;2->3,y_shape,generated,train
"From Legal: set up an alert for prod-web-01's CPU usage and do a security check on payment-api-03. After those finish, file a bug about cdn-edge-06, and lastly plan maintenance on auth-svc-04 for Finance.",10042,"create_alert_rule -> create_ticket, scan_malware -> create_ticket, create_ticket -> schedule_maintenance",create_alert_rule;scan_malware;create_ticket;schedule_maintenance,0->2;1->2;2->3,y_shape,generated,train
"Heads-up: Handle create an alert rule for payment-api-03's error rate and scan payment-api-03 for malware all at once. Once those finish, create a ticket for payment-api-03. Finally, schedule maintenance for payment-api-03.",10042,"create_alert_rule -> create_ticket, scan_malware -> create_ticket, create_ticket -> schedule_maintenance",create_alert_rule;scan_malware;create_ticket;schedule_maintenance,0->2;1->2;2->3,y_shape,generated,train
"I need you to Handle add a monitoring rule for metrics-proxy-05's latency and investigate metrics-proxy-05 for infections all at once. When that's done, create a ticket for metrics-proxy-05. To wrap up, schedule maintenance for metrics-proxy-05.",10042,"create_alert_rule -> create_ticket, scan_malware -> create_ticket, create_ticket -> schedule_maintenance",create_alert_rule;scan_malware;create_ticket;schedule_maintenance,0->2;1->2;2->3,y_shape,generated,train
"I need you to Handle create an alert rule for search-index-03's queue depth and scan search-index-03 for malware all at once. Once those finish, open a ticket about search-index-03. Finally, schedule maintenance for search-index-03.",10042,"create_alert_rule -> create_ticket, scan_malware -> create_ticket, create_ticket -> schedule_maintenance",create_alert_rule;scan_malware;create_ticket;schedule_maintenance,0->2;1->2;2->3,y_shape,generated,train
"Per Alice's request, define an alert on prod-web-01's error rate and do a security check on auth-svc-04, then converge and create a ticket about the Marketing issue, and lastly queue a maintenance window for Legal.",10042,"create_alert_rule -> create_ticket, scan_malware -> create_ticket, create_ticket -> schedule_maintenance",create_alert_rule;scan_malware;create_ticket;schedule_maintenance,0->2;1->2;2->3,y_shape,generated,train
"Please add a monitoring rule for feature-store-01's memory and run a malware sweep on feature-store-01 in parallel. Once those finish, file an incident for feature-store-01. To wrap up, book a maintenance window for feature-store-01.",10042,"create_alert_rule -> create_ticket, scan_malware -> create_ticket, create_ticket -> schedule_maintenance",create_alert_rule;scan_malware;create_ticket;schedule_maintenance,0->2;1->2;2->3,y_shape,generated,train
"Quick one: Start with add a monitoring rule for ml-infer-05's error rate and investigate ml-infer-05 for infections in parallel. After those complete, open a ticket about ml-infer-05. Finally, book a maintenance window for ml-infer-05.",10042,"create_alert_rule -> create_ticket, scan_malware -> create_ticket, create_ticket -> schedule_maintenance",create_alert_rule;scan_malware;create_ticket;schedule_maintenance,0->2;1->2;2->3,y_shape,generated,train
"Quick one: add a monitoring rule for worker-pool-06's p95 latency and investigate worker-pool-06 for infections in parallel. After those complete, file an incident for worker-pool-06. To wrap up, book a maintenance window for worker-pool-06.",10042,"create_alert_rule -> create_ticket, scan_malware -> create_ticket, create_ticket -> schedule_maintenance",create_alert_rule;scan_malware;create_ticket;schedule_maintenance,0->2;1->2;2->3,y_shape,generated,train
"Quick one: create an alert rule for search-index-03's p95 latency and scan search-index-03 for malware in parallel. Once those finish, file an incident for search-index-03. Finally, schedule maintenance for search-index-03.",10042,"create_alert_rule -> create_ticket, scan_malware -> create_ticket, create_ticket -> schedule_maintenance",create_alert_rule;scan_malware;create_ticket;schedule_maintenance,0->2;1->2;2->3,y_shape,generated,train
"Ticket INC-7733 says configure a threshold alert for cdn-edge-06 and run a malware sweep on auth-svc-04. Once both are done, file an incident report about auth-svc-04. End with book a maintenance window for prod-web-01.",10042,"create_alert_rule -> create_ticket, scan_malware -> create_ticket, create_ticket -> schedule_maintenance",create_alert_rule;scan_malware;create_ticket;schedule_maintenance,0->2;1->2;2->3,y_shape,generated,train
"Urgent: Handle add a monitoring rule for feature-store-01's error rate and run a malware sweep on feature-store-01 all at once. Then file an incident for feature-store-01. To wrap up, schedule maintenance for feature-store-01.",10042,"create_alert_rule -> create_ticket, scan_malware -> create_ticket, create_ticket -> schedule_maintenance",create_alert_rule;scan_malware;create_ticket;schedule_maintenance,0->2;1->2;2->3,y_shape,generated,train
"Urgent: add a monitoring rule for feature-store-01's p95 latency and investigate feature-store-01 for infections in parallel. After those complete, open a ticket about feature-store-01. To wrap up, book a maintenance window for feature-store-01.",10042,"create_alert_rule -> create_ticket, scan_malware -> create_ticket, create_ticket -> schedule_maintenance",create_alert_rule;scan_malware;create_ticket;schedule_maintenance,0->2;1->2;2->3,y_shape,generated,train
"When you get a chance, Handle set up an alert on feature-store-01 for CPU usage and scan feature-store-01 for malware all at once. Once those finish, file an incident for feature-store-01. End with schedule maintenance for feature-store-01.",10042,"create_alert_rule -> create_ticket, scan_malware -> create_ticket, create_ticket -> schedule_maintenance",create_alert_rule;scan_malware;create_ticket;schedule_maintenance,0->2;1->2;2->3,y_shape,generated,train
"ASAP, restore the backup for Research and clear the cache for auth-svc-04 in parallel. When that's done, increase the service footprint on auth-svc-04. Last step: send an update to Engineering.",10058,"restore_backup -> scale_service, invalidate_cache -> scale_service, scale_service -> send_notification",restore_backup;invalidate_cache;scale_service;send_notification,0->2;1->2;2->3,y_shape,generated,train
"Can you Handle bring ml-infer-05 back from the latest snapshot and clear the cache for ml-infer-05 all at once. Then scale up ml-infer-05. Finally, ping Talia.",10058,"restore_backup -> scale_service, invalidate_cache -> scale_service, scale_service -> send_notification",restore_backup;invalidate_cache;scale_service;send_notification,0->2;1->2;2->3,y_shape,generated,train
"Eve reported an issue — load the backup onto cdn-edge-06 and invalidate prod-web-01's cache, merge everything and adjust the instance count for cdn-edge-06, and lastly notify the HR team.",10058,"restore_backup -> scale_service, invalidate_cache -> scale_service, scale_service -> send_notification",restore_backup;invalidate_cache;scale_service;send_notification,0->2;1->2;2->3,y_shape,generated,train
"For the Growth team, load the last good backup onto search-index-03 and clear the cache for search-index-03 in parallel. After those complete, increase the service footprint on search-index-03. Last step: notify Noah.",10058,"restore_backup -> scale_service, invalidate_cache -> scale_service, scale_service -> send_notification",restore_backup;invalidate_cache;scale_service;send_notification,0->2;1->2;2->3,y_shape,generated,train
"For the Marketing team, Handle bring cdn-edge-06 back from the latest snapshot and purge cdn-edge-06's cached data all at once. When that's done, bump the capacity on cdn-edge-06. Last step: ping Growth.",10058,"restore_backup -> scale_service, invalidate_cache -> scale_service, scale_service -> send_notification",restore_backup;invalidate_cache;scale_service;send_notification,0->2;1->2;2->3,y_shape,generated,train
"For the Research team, bring feature-store-01 back from the latest snapshot and purge feature-store-01's cached data in parallel. Once those finish, scale up feature-store-01. End with send an update to Legal.",10058,"restore_backup -> scale_service, invalidate_cache -> scale_service, scale_service -> send_notification",restore_backup;invalidate_cache;scale_service;send_notification,0->2;1->2;2->3,y_shape,generated,train
"For the Support team, restore the backup for metrics-proxy-05 and purge metrics-proxy-05's cached data in parallel. Once those finish, bump the capacity on metrics-proxy-05. End with ping Finance.",10058,"restore_backup -> scale_service, invalidate_cache -> scale_service, scale_service -> send_notification",restore_backup;invalidate_cache;scale_service;send_notification,0->2;1->2;2->3,y_shape,generated,train
